delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5540	-8	36	785
5544	8	33	776
5700	11	36	796
5408	6	39	804
5352	11	52	791
5576	26	49	807
5580	29	43	802
5576	29	48	808
5584	32	51	804
5576	20	38	810
5400	18	52	810
5408	9	51	786
5528	4	32	794
5524	7	45	787
5532	0	40	802
5696	-6	36	796
5544	9	40	793
5524	9	48	788
5532	6	51	800
5524	15	40	802
5228	16	39	803
5400	21	49	785
5584	13	55	796
5576	24	41	800
5400	15	39	799
5412	26	47	798
5576	6	47	791
5532	6	50	792
5524	4	42	789
5524	10	37	785
5584	8	45	808
5524	5	44	796
5352	6	52	790
5532	4	40	790
5524	11	44	791
5584	22	33	805
5576	14	39	794
5584	18	40	795
5572	16	46	795
5580	11	44	796
5580	8	45	803
5528	9	40	798
5528	3	36	802
5524	2	41	787
5352	8	39	791
5532	5	41	805
5524	10	35	804
5400	6	48	811
5532	7	38	795
5524	9	47	783
5532	8	39	793
5524	15	40	791
5404	11	42	795
5584	21	40	793
5400	12	44	813
5404	11	47	809
5580	5	38	814
5524	13	46	784
5584	2	47	787
5524	6	45	804
5524	12	42	805
5580	9	48	809
5524	11	42	808
5228	19	41	777
5408	12	40	795
5576	186	-431	504
5532	652	-254	696
5532	-2080	-1663	550
5484	-2272	1205	275
5300	923	-1153	1892
5648	-924	628	-658
5544	-419	242	1977
5596	-214	-167	366
5548	-207	130	383
5536	-37	94	1272
5652	0	-151	745
5420	421	-256	935
5708	316	-18	896
5476	439	113	795
5520	456	76	909
5284	256	-76	920
5648	191	295	859
5520	146	190	748
5512	-91	48	851
5600	-130	57	772
5652	-248	137	712
5540	-250	113	780
5532	-216	-10	719
5492	-164	-15	732
5324	-118	-109	805
5544	-64	-92	790
5608	19	-27	786
5596	112	68	844
5456	159	94	815
5288	195	84	848
5636	185	55	860
5456	178	71	835
5288	109	92	819
5636	58	130	807
5464	-4	121	808
5248	-52	57	791
5248	-84	2	770
5372	-108	-24	783
5488	-113	-20	786
5320	-88	7	776
5544	-52	24	773
5596	-14	35	792
5600	20	27	810
5572	55	35	810
5584	83	59	834
5576	101	89	831
5460	104	102	813
5520	83	83	803
5400	53	55	807
5576	25	32	795
5412	-3	26	818
5364	-29	24	792
5596	-40	25	772
5424	-47	28	798
5424	-39	15	786
5420	-39	15	794
5248	-12	29	787
5252	10	47	801
5404	26	68	794
5576	47	66	810
5408	59	58	805
5404	57	55	807
5576	53	40	822
5408	50	46	808
5400	27	38	805
5576	7	46	798
5532	0	27	792
5524	-4	27	791
5540	-9	27	788
5544	-19	32	809
5248	-5	41	805
5364	6	39	784
5532	5	46	812
5524	17	44	797
5584	29	43	801
5572	33	37	806
5576	36	53	805
5580	41	39	782
5576	26	41	811
5584	21	40	806
5576	8	38	798
5532	6	38	792
5524	-1	35	798
5540	-1	41	809
5376	1	49	787
5524	-1	44	793
5536	1	45	808
5532	1	43	800
5352	13	39	786
5580	19	55	791
5580	29	32	805
5576	17	49	799
5408	26	46	786
5404	22	42	802
5576	10	43	798
5580	4	36	803
5524	-1	36	793
5544	9	49	795
5528	4	43	782
5524	8	35	791
5356	-3	43	808
5540	12	34	795
5584	11	40	807
5576	12	37	812
5576	13	46	810
5580	13	36	805
5576	19	52	797
5584	9	38	795
5524	15	32	799
5584	11	45	807
5576	13	46	796
5580	4	55	792
5528	2	45	797
5524	5	46	796
5532	13	42	782
5576	4	32	781
5532	11	42	790
5404	11	42	804
5400	17	40	788
5404	12	56	792
5584	11	34	791
5400	24	47	791
5404	15	41	788
5584	13	44	821
5400	13	40	797
5404	2	41	801
5528	17	45	804
5576	6	43	801
5532	14	47	789
5576	6	44	803
5528	5	35	807
5524	18	45	790
5400	15	36	805
5584	15	48	799
5400	9	53	796
5352	7	54	801
5532	6	42	806
5524	12	42	809
5400	6	48	801
