delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5584	67	40	808
5576	57	39	796
5584	62	47	801
5576	62	31	795
5576	66	36	782
5584	69	37	799
5576	60	23	800
5584	62	20	799
5576	62	11	799
5580	48	10	792
5576	38	14	810
5404	28	18	792
5408	23	17	797
5576	12	15	806
5580	7	22	798
5528	1	22	777
5524	4	22	780
5532	1	21	789
5348	-14	17	795
5596	-22	12	809
5600	-25	17	787
5596	-18	11	801
5424	-23	18	798
5424	-20	24	794
5420	0	20	822
5352	-13	23	799
5600	-4	25	793
5540	0	39	786
5532	0	42	791
5696	10	41	791
5584	28	45	798
5576	25	50	790
5408	29	51	812
5404	49	40	789
5576	47	40	788
5584	46	38	780
5576	58	31	792
5580	55	34	797
5580	60	31	811
5576	55	28	798
5408	59	19	812
5404	61	23	806
5576	54	29	794
5580	57	22	804
5576	47	20	796
5584	34	17	779
5576	28	22	787
5584	18	19	800
5576	9	19	810
5528	18	13	803
5576	-1	19	786
5540	-4	17	798
5548	-7	18	802
5536	-11	23	805
5248	-12	26	800
5428	-18	22	795
5420	-14	28	805
5420	-15	24	812
5424	-12	32	786
5420	-8	34	782
5540	5	27	783
5532	-4	36	800
5536	3	38	797
5528	3	37	807
5356	-1	43	787
5540	14	32	794
5580	21	32	779
5580	28	39	777
5576	40	43	793
5584	39	41	781
5576	51	47	789
5584	49	39	797
5576	45	41	799
5580	59	40	775
5576	65	30	800
5584	52	37	792
5576	58	22	783
5576	54	25	796
5584	46	21	780
5576	39	27	797
5584	41	20	796
5576	27	18	804
5580	26	31	779
5576	13	17	783
5584	4	28	789
5524	12	24	786
5576	5	19	788
5532	0	13	800
5524	-9	17	789
5372	-10	27	801
5596	-16	23	788
5596	-7	21	784
5548	-10	25	802
5592	-11	25	802
5428	-1	32	807
5364	4	34	790
5524	-4	32	808
5544	-2	27	794
5368	7	35	786
5524	8	32	800
5528	13	31	797
5404	18	45	791
5576	29	45	788
5412	32	33	785
5400	36	33	776
5580	44	29	796
5580	53	41	806
5576	57	32	794
5584	52	42	784
5576	55	35	794
5584	55	19	806
5576	45	32	778
5400	42	28	800
5412	40	37	788
5576	37	27	807
5580	31	21	791
5576	20	20	793
5580	25	12	793
5580	18	24	790
5576	8	20	788
5528	-1	19	793
5540	6	19	787
5532	0	16	797
5700	-3	28	799
5544	-5	18	796
5540	-3	25	789
5536	3	24	777
5532	-9	29	794
5364	2	30	792
5524	0	25	793
5532	-2	29	807
5364	2	29	782
5524	-2	28	782
5552	1	34	801
5524	15	27	809
5408	26	36	784
5576	23	37	788
5576	26	34	803
5584	30	27	787
5576	31	41	806
5580	40	32	809
5576	39	39	803
5412	46	31	810
5400	48	31	808
5576	50	30	798
5584	50	25	792
5576	48	21	788
5580	47	26	803
5576	38	23	791
5576	41	15	791
5584	33	20	801
5576	30	18	785
5408	23	17	779
5404	15	13	785
5576	4	17	798
5528	4	22	794
5528	2	23	798
5528	2	18	791
5352	8	27	792
5528	-5	29	786
5544	-1	24	794
5364	-1	23	809
5536	0	35	790
5532	-4	36	805
5540	-8	35	796
5364	1	33	791
5532	7	36	791
5524	3	34	779
5352	5	34	785
5532	3	39	782
5524	12	47	792
5404	23	43	792
5580	21	40	799
5576	34	27	791
5584	39	37	792
5576	43	33	795
5584	45	41	792
5572	49	33	792
5404	38	33	782
5408	51	25	775
5576	46	21	816
5584	46	24	815
5576	38	32	802
5576	45	19	805
5580	43	21	786
5580	34	21	789
5580	22	22	790
5580	18	22	779
5408	14	16	789
5404	11	29	785
5572	-2	29	787
5548	3	23	785
5524	2	22	805
5524	8	27	790
5356	-4	22	800
5536	1	27	808
5524	4	28	786
5360	7	26	790
5524	8	30	800
5524	-1	30	806
5372	3	38	794
5524	7	42	798
5532	12	36	795
5400	7	30	801
5524	10	34	773
5584	21	30	813
5576	23	44	797
5584	28	31	816
5576	39	32	803
5576	36	26	813
5580	41	33	798
5576	48	30	798
5584	46	27	806
5576	44	31	796
5580	47	20	792
5576	48	31	798
5584	38	23	796
5576	32	23	797
5404	44	25	792
5408	37	26	785
5576	20	33	791
5580	29	18	789
5580	15	20	785
5576	17	15	789
5584	9	20	807
5524	0	19	796
5532	1	26	771
5524	1	22	800
5348	0	25	805
5532	0	23	807
5524	2	24	791
5352	1	27	797
5528	2	34	786
5528	-1	23	789
5364	8	31	791
5532	1	26	803
5524	4	30	800
5352	8	28	811
5528	10	36	785
5576	12	32	791
5584	22	29	809
5576	22	34	810
5584	24	32	795
5576	22	27	797
5576	29	28	796
5584	41	29	813
5576	40	36	810
5580	35	23	789
5576	41	22	787
5580	39	27	793
5576	36	31	787
5584	39	30	810
5576	33	29	794
5576	35	21	787
5584	35	28	790
5576	20	26	806
5584	18	19	809
5572	15	27	794
5580	13	20	805
5576	17	25	800
5584	0	28	780
5524	11	24	790
5576	9	26	792
5532	10	25	807
5576	-2	25	782
