delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5464	2479	-1370	180
5648	-929	-24	2205
5544	-1415	-85	-246
5568	2142	-853	1550
5640	-882	-1656	1510
5488	-297	-565	626
5552	-36	552	2288
5540	477	254	443
5340	-676	-286	1140
5608	-433	-2963	1096
5488	-34	-365	1054
5552	289	2201	1359
5624	24	-1471	-16
5496	1346	1211	1048
5332	-467	-619	1306
5604	-1501	-1404	-463
5504	754	-1198	918
5588	1445	128	1663
5632	2	106	-299
5596	-1770	-1624	1785
5544	-432	-41	1906
5552	773	521	-220
5528	155	-1484	2267
5648	153	-1084	1864
5464	3	37	1318
5236	2066	-1860	1402
5356	-2380	1724	1097
5528	1029	939	1472
5628	-1721	-2981	205
5488	353	-3288	398
5412	253	1165	812
5572	387	-163	-748
5548	1666	203	980
5568	-488	1429	2386
5480	-8	1332	524
5652	-925	-3156	2662
5492	258	1701	600
5572	2039	28	167
5696	-106	-645	1109
5424	-526	495	807
5360	159	490	1801
5576	471	-1896	1017
5468	-192	523	2350
5412	1153	-681	1389
5476	1127	-1785	-653
5652	-2136	-1003	353
5488	2165	-245	2263
5644	-644	-1322	-990
5444	-1026	-1407	1419
5364	-788	115	2608
5596	671	1013	716
5572	1909	-1085	2057
5528	681	1456	973
5572	-425	209	1382
5596	459	-2356	1156
5468	-76	1577	1073
5420	1358	912	1267
5460	2138	-2859	-160
5656	1273	-1683	708
5472	-461	-626	1367
5600	-951	-1838	-459
5620	890	-487	1191
5588	679	-720	1749
5588	-21	-195	839
5496	253	-113	2012
5584	1199	-637	2060
5644	-496	-904	879
5548	1582	-1897	2248
5528	-784	128	840
5536	480	16	1414
5692	-523	-3068	1125
5488	377	-16	1322
5528	294	372	1399
5576	2121	-1351	1062
5696	1171	-105	879
5416	105	-948	1177
5412	-347	-2058	-677
5444	562	-2261	829
5236	-3	-948	1682
5316	1464	-1289	445
5644	-2319	-911	2797
5488	1295	611	776
5576	-336	65	1171
5532	968	-521	1478
5412	-1493	2737	919
5480	-656	-190	2081
5600	1638	-2413	490
5644	954	-354	1104
5588	-935	-459	1056
5436	2738	-1668	-190
5308	1171	-242	1026
5640	-511	1076	2434
5476	-173	-2465	-160
5616	-991	-2031	2117
