delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5524	12	24	798
5408	1	21	801
5524	3	27	784
5524	3	30	798
5532	11	22	787
5400	12	19	800
5400	6	18	783
5352	5	26	800
5532	3	21	802
5524	9	22	785
5348	1	14	802
5532	12	20	794
5576	9	33	802
5532	11	22	807
5576	4	25	804
5528	5	29	780
5352	6	19	814
5524	11	19	802
5580	4	24	818
5528	8	27	794
5524	11	23	797
5408	5	19	794
5524	3	25	797
5532	9	19	786
5524	8	20	799
5352	8	22	801
5532	13	22	781
5576	7	25	795
5524	9	27	796
5532	11	26	808
5404	7	28	791
5524	8	26	799
5532	8	17	796
5524	4	22	809
5528	1	17	800
5352	16	19	796
5576	7	15	805
5532	12	21	803
5576	4	21	794
5532	11	26	779
5576	9	22	808
5524	5	25	797
5356	9	24	789
5524	7	21	803
5524	4	23	783
5360	7	26	800
5524	9	23	787
5524	7	27	787
5704	5	17	793
5524	6	23	803
5532	16	19	781
5576	7	18	802
5532	11	29	788
5572	8	27	798
5532	2	19	793
5700	19	21	778
5404	11	23	796
5408	12	19	782
5576	6	22	801
5524	8	21	790
5532	-5	27	800
5540	12	23	791
5580	1	22	806
5524	7	23	811
5352	11	16	794
5584	12	27	796
5576	8	22	793
5532	10	20	792
5576	11	24	794
5584	11	17	802
5576	13	22	793
5576	15	25	790
5584	13	11	797
5400	8	21	804
5352	16	24	782
5584	6	19	804
5524	1	23	797
5532	8	15	804
5696	14	21	783
5408	9	17	788
5352	8	17	786
5524	1	28	791
5532	4	21	801
5352	9	23	796
5524	4	23	808
5528	10	19	797
5580	10	22	803
5576	12	19	791
5580	9	17	805
5524	3	22	801
5356	9	19	789
5524	1	25	799
5524	11	18	799
5584	1	27	806
5524	6	19	784
5352	11	23	800
5580	7	23	790
5524	5	24	796
5532	7	22	797
5524	5	17	798
5352	12	13	804
5584	11	27	797
5576	5	26	806
5532	9	21	794
5524	9	23	808
5524	5	18	804
5356	11	29	803
5576	10	20	803
5576	8	25	789
5532	3	15	791
5524	12	28	788
5584	10	19	806
5576	6	18	798
5532	6	26	789
5352	5	14	778
5524	7	20	791
5532	10	23	797
5576	8	10	813
5524	-101	62	831
5308	38	-184	803
5648	41	136	833
5460	11	14	759
5584	16	71	800
5576	1	-13	810
5540	23	-34	771
5244	5	51	822
5348	17	59	790
5584	21	26	784
5576	6	-23	820
5532	9	16	802
5528	9	41	777
5528	1	38	802
5348	20	2	798
5528	13	13	792
5576	15	47	809
5584	15	34	773
5572	10	6	795
5528	5	6	794
5644	7	37	790
5524	7	53	795
5532	5	26	779
5524	9	0	805
5296	7	3	807
5648	10	39	796
5576	4	31	798
5532	9	15	801
5524	12	12	797
5580	5	42	798
5528	13	27	792
5576	9	10	795
5528	19	9	792
5348	6	39	783
5532	10	41	801
5576	5	18	791
5524	12	1	800
5700	16	17	804
5400	6	34	802
5352	17	30	784
5584	6	22	806
5524	10	9	785
5524	2	35	805
5352	13	28	784
5576	4	12	803
5532	5	11	797
5524	6	27	798
5532	1	41	799
5352	9	15	781
5524	3	7	804
5644	14	24	801
5576	4	28	801
5532	6	33	788
5524	5	7	795
5644	13	19	793
5408	11	22	771
5400	3	30	785
5524	6	7	808
5480	12	12	787
5400	4	24	792
5524	13	28	802
5584	8	11	796
5524	7	14	793
5532	6	25	802
5524	16	24	789
5404	10	31	785
5408	6	18	804
5348	5	18	803
5520	2	24	803
5532	4	25	788
5352	2	15	784
5524	3	25	815
5532	4	17	800
5348	4	29	795
5524	5	27	789
5532	7	12	793
5700	7	23	800
5528	9	23	792
5524	9	31	781
5524	8	28	800
5532	12	20	796
5400	13	30	790
5584	8	25	781
5520	13	21	810
5576	4	25	800
5532	14	31	773
5576	8	17	798
5532	7	10	794
5524	15	21	794
5576	11	26	785
5584	9	22	810
5524	1	27	792
5356	2	24	804
5524	8	21	809
5524	11	28	787
5584	9	23	819
5524	12	22	794
5404	7	21	765
5528	8	26	810
5524	11	27	804
5584	1	23	812
5524	19	18	784
5580	10	26	797
5580	7	25	804
5524	5	21	793
5704	14	20	787
5400	7	24	793
5352	4	21	800
5532	5	24	793
5524	5	16	791
5352	11	16	803
5580	8	25	810
5528	9	27	807
5528	0	22	802
5524	7	23	786
5348	15	19	784
5584	7	32	780
5524	5	23	813
5532	8	12	799
5696	9	29	791
5532	11	18	796
5576	7	24	800
5524	3	31	789
5532	6	24	804
5520	13	23	788
5404	5	28	798
5532	8	19	805
5524	3	19	804
5528	4	17	800
5524	5	20	793
5352	8	18	786
5532	1	32	789
5524	8	18	793
5352	8	27	786
5532	5	14	800
5524	10	20	794
5228	15	20	800
