delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5576	23	20	794
5580	11	30	786
5576	12	17	803
5584	13	29	791
5400	13	14	801
5404	9	24	804
5524	11	18	802
5580	16	22	785
5576	9	19	786
5532	14	19	791
5576	14	18	805
5584	12	24	800
5572	13	18	806
5584	7	24	795
5524	10	17	806
5576	12	15	796
5584	6	22	796
5524	13	24	799
5580	13	24	782
5580	23	20	785
5580	11	25	790
5576	12	27	791
5404	10	21	816
5408	17	27	796
5404	15	25	791
5400	14	20	790
5584	7	20	809
5524	22	18	796
5576	14	20	784
5584	14	14	783
5576	26	24	794
5408	18	25	802
5404	20	23	806
5400	17	22	785
5404	6	14	798
5532	12	27	787
5576	12	25	796
5580	15	22	820
5576	11	23	797
5404	12	23	801
5408	10	14	800
5576	8	33	799
5532	23	17	797
5576	17	17	810
5584	6	19	798
5524	15	24	807
5576	15	22	795
5580	12	22	804
5576	15	23	793
5412	10	16	782
5400	11	15	795
5576	15	22	797
5412	14	23	781
5400	22	18	794
5576	13	23	807
5408	11	24	795
5404	10	24	794
5576	12	22	798
5408	6	23	822
5352	15	24	795
5576	15	15	792
5584	10	20	803
5572	9	23	804
5532	22	21	789
5576	4	20	795
5524	8	24	794
5532	3	22	802
5524	10	22	797
5404	9	31	791
5532	24	17	800
5576	15	18	791
5580	12	24	796
5576	8	21	805
5532	13	24	801
5576	12	17	807
5576	13	18	793
5408	8	17	791
5352	10	17	793
5576	8	27	805
5532	17	23	798
5576	14	25	795
5584	15	18	812
5576	20	16	797
5580	11	32	788
5580	15	20	791
5580	22	15	790
5404	16	22	789
5404	22	26	800
5580	11	23	795
5404	14	17	809
5400	6	24	798
5528	15	28	789
5580	16	23	805
5576	13	20	807
5580	13	21	800
5404	16	20	803
5400	11	20	795
5580	10	22	795
5404	11	20	801
5400	10	18	800
5580	16	25	789
5404	7	25	804
5348	13	16	797
5584	12	26	799
5576	13	23	797
5580	9	25	798
5524	13	28	788
5576	7	28	799
5532	12	26	784
5576	14	23	795
5584	15	25	807
5576	11	25	794
5580	14	19	791
5576	9	19	816
5532	10	28	796
5576	10	20	791
5580	12	22	794
5580	9	18	800
5524	14	22	815
5580	10	22	802
5576	13	28	801
5584	13	21	808
5576	11	24	788
5400	12	29	791
5412	20	31	783
5400	20	21	795
5404	7	20	800
5532	10	27	802
5576	12	21	802
5576	14	23	802
5580	3	21	798
5524	11	25	797
5580	16	26	795
5576	11	33	805
5584	10	22	786
5576	11	21	790
5404	18	23	794
5408	13	34	787
5404	11	25	787
5400	12	19	808
5584	7	18	798
5524	15	20	795
5584	14	16	799
5576	9	21	792
5524	10	21	804
5580	14	20	805
5576	7	21	813
5532	11	23	805
5576	16	24	796
5584	15	13	795
5576	17	24	794
5576	11	21	789
5408	21	25	777
5404	13	19	792
5576	17	22	789
5408	13	25	798
5404	12	25	802
5572	14	33	782
5408	11	21	810
5404	10	23	785
5400	9	30	813
5356	11	25	811
5576	11	24	799
5576	20	25	800
5584	15	19	785
5576	8	21	791
5532	17	24	792
5576	15	31	792
5584	19	24	793
5576	25	16	790
5400	18	20	790
5412	14	22	805
