delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5528	6	43	783
5356	6	21	802
5524	5	21	805
5524	11	26	795
5408	6	42	786
5528	19	23	787
5580	7	30	785
5528	7	38	789
5524	4	44	772
5532	11	39	774
5400	14	57	797
5404	6	36	806
5356	9	20	804
5524	0	36	799
5524	7	34	782
5360	3	43	790
5524	12	24	770
5576	10	16	791
5584	7	9	787
5640	10	14	803
5408	10	19	783
5404	13	25	795
5576	1	35	789
5532	3	39	795
5524	5	9	796
5652	2	67	776
5524	5	31	790
5532	13	-16	793
5588	9	-7	819
5480	18	2	778
5700	14	28	793
5576	13	38	792
5408	9	3	795
5296	11	5	774
5520	12	18	798
5404	9	18	796
5528	-9	36	818
5540	3	34	791
5532	1	14	795
5524	-4	-7	805
5316	1	-3	791
5660	16	-2	790
5536	19	9	795
5528	18	-4	784
5532	26	-6	818
5536	24	5	798
5352	27	17	808
5576	6	35	807
5524	10	41	793
5584	21	40	773
5576	8	6	804
5480	-4	0	785
5304	6	-1	803
5652	15	10	793
5580	12	28	779
5404	7	30	798
5348	12	30	796
5584	13	18	797
5572	18	11	770
5584	17	24	811
5576	22	47	791
5584	8	69	797
5524	9	49	804
5524	-7	23	808
5544	-5	16	795
5536	-3	32	792
5368	-1	31	774
5548	-2	61	795
5540	-1	26	784
5544	8	9	827
5640	15	13	795
5580	10	45	809
5576	0	59	795
5528	7	51	776
5528	7	23	786
5524	2	31	788
5532	-2	54	792
5364	3	34	784
5528	6	8	805
5648	7	25	795
5524	-1	18	798
5544	9	34	782
5528	8	26	786
5524	-1	16	782
5372	9	39	796
5528	17	41	788
5580	7	24	812
5524	27	11	797
5576	6	13	791
5532	10	15	790
5400	5	22	773
5524	9	22	793
5532	19	6	771
5520	6	-7	816
5660	15	15	782
5572	9	3	788
5476	8	39	818
5528	10	15	786
5400	7	27	786
5532	19	22	778
5576	12	-1	787
5536	20	-6	783
5540	8	6	767
5644	11	13	801
5580	19	18	785
5576	6	-11	820
5544	2	27	803
5524	10	13	802
5580	8	21	779
5524	4	41	784
5528	7	23	794
5704	10	4	779
5520	3	-6	805
5484	7	37	786
5524	5	30	785
5352	1	40	817
5532	-2	14	775
5536	11	21	792
5228	5	13	807
5352	15	5	800
5524	18	19	809
5576	16	28	795
5580	10	35	787
5580	5	28	794
5528	5	30	776
5528	4	52	772
5348	15	-10	797
5596	5	62	768
5528	-2	110	775
5600	-7	73	808
5536	1	-10	767
5536	3	-59	826
5540	16	-22	788
5588	14	42	784
5584	17	82	806
5572	29	53	789
5584	19	38	809
5576	14	3	808
5520	6	35	775
5532	-8	75	795
5364	0	66	788
5524	-4	37	782
5552	-4	2	782
5652	2	-3	787
5484	2	3	793
5644	8	42	818
5532	11	-23	789
5588	3	52	799
5524	11	92	799
5580	13	25	782
5580	9	21	773
5528	1	6	783
5644	1	7	780
5476	14	36	813
5572	14	3	745
5520	3	26	832
5360	1	18	810
5520	14	-12	723
5596	-2	39	869
5540	12	36	771
5576	10	8	790
5528	13	8	823
5692	21	-6	783
5540	28	-34	819
5588	20	30	790
5412	12	23	781
5400	13	12	816
5576	2	14	769
5532	16	29	794
5576	14	1	795
5520	15	12	776
5580	13	17	828
5580	8	9	815
5476	9	-11	807
5360	23	40	783
5576	3	22	806
5532	6	4	782
5640	9	46	792
5532	22	21	804
5576	18	0	781
5528	18	17	814
5576	7	33	795
5524	9	43	799
5532	13	12	776
5576	9	35	795
5528	4	63	794
5352	4	14	809
5524	6	29	792
5532	-4	28	799
5368	9	35	777
5524	12	21	793
5584	10	41	787
5576	12	38	773
5580	6	21	787
5524	19	2	808
5520	8	15	772
5532	2	16	801
5352	11	61	797
5580	1	61	787
5528	5	74	804
5524	-10	9	777
5372	4	17	787
5524	-10	13	800
5592	-5	53	771
5552	14	29	809
5576	12	6	789
5528	18	1	776
5520	12	26	821
5228	23	13	784
5404	13	85	793
5580	18	110	756
5460	0	53	795
5532	4	-47	813
5360	3	-33	797
5536	-4	41	782
5544	-7	71	795
5540	1	30	777
5528	8	-62	808
5364	14	55	779
5576	21	-17	807
5596	19	38	793
5576	18	76	808
5584	21	13	818
5400	9	-55	755
5360	10	49	808
5576	-11	22	780
5600	-7	12	774
5540	6	19	823
5532	12	-30	766
5588	22	-22	836
5596	14	35	778
5576	6	85	816
5532	10	25	808
5576	7	-2	783
5480	6	-14	797
5540	9	3	779
5296	14	24	779
5576	12	45	799
5580	10	24	805
5576	17	12	790
5584	18	-6	788
5536	4	8	797
5648	4	50	796
5524	6	66	791
5524	11	14	799
5584	3	13	795
5524	17	-8	815
5540	11	43	807
5404	4	44	806
5524	19	38	780
5580	20	6	767
5524	6	15	791
5528	4	16	804
5700	23	32	794
5400	7	50	823
5360	11	31	797
5576	14	47	816
5580	2	19	780
5524	4	24	792
5528	15	20	784
5580	2	39	799
5524	1	50	769
5352	8	30	787
5532	11	9	814
5520	3	26	805
5352	20	6	774
5524	7	51	799
5528	9	31	788
5352	13	44	817
5580	5	47	793
5524	12	22	775
5580	2	-47	825
5536	11	50	778
5584	-1	17	797
5540	2	18	805
5524	12	16	786
5236	16	0	801
5344	9	52	771
5524	4	14	794
5532	6	24	784
5352	4	11	780
5524	17	39	813
5584	9	-41	809
5532	9	19	780
5524	2	48	780
5360	5	38	800
5520	-3	39	777
5540	5	-1	809
5656	10	-23	823
5592	13	32	778
5584	8	27	814
5524	25	20	783
5580	16	26	784
5576	10	-6	820
5544	13	14	787
5572	6	22	797
5528	25	23	791
5580	8	13	801
5524	9	16	787
5532	0	10	801
5352	12	12	820
5576	2	36	761
5528	8	26	791
5524	10	29	787
5584	18	5	781
5520	15	2	814
5348	8	-16	786
5540	18	44	792
5576	9	63	788
5524	14	32	782
5584	6	24	806
5524	6	7	783
5296	4	30	793
5528	1	-7	794
5308	2	45	802
5524	5	52	809
5356	-1	48	804
5536	6	-10	782
5544	9	4	807
5640	4	31	780
5528	24	-2	788
5540	8	52	800
5524	16	61	797
5584	4	10	807
5520	18	30	794
5404	8	17	790
5532	-6	53	766
5540	-7	69	786
5544	4	61	798
5524	10	5	780
5348	5	4	801
5476	22	-18	802
5240	14	8	817
5344	25	40	818
5576	8	89	764
5532	19	46	792
5572	27	6	798
5528	-1	64	780
5540	1	56	790
5352	-1	7	787
5484	9	-38	792
5364	11	-30	802
5588	9	-7	787
5484	13	34	796
5576	23	27	795
5584	17	53	774
5576	23	8	814
5520	29	11	777
5584	11	40	815
5576	7	62	791
5532	1	30	774
5696	-16	-36	805
5444	2	55	761
5524	5	11	779
5348	-1	-7	783
5500	6	1	815
5296	14	-17	758
5588	15	-13	832
5596	16	29	821
5576	16	43	727
5576	7	58	860
5532	3	64	742
5524	15	23	803
5580	4	2	808
5640	10	-44	773
5596	7	17	805
5524	0	22	781
5532	1	29	790
5524	9	19	800
5524	16	20	779
5412	22	23	783
5576	15	31	793
5404	3	22	802
5356	18	10	781
5576	15	43	824
5576	14	5	783
5528	4	41	790
5524	6	61	800
5352	4	23	788
5528	14	4	793
5520	10	-23	817
5596	13	51	772
5576	4	38	800
5532	4	47	791
5696	11	7	796
5528	16	24	792
5576	15	48	765
5576	8	83	796
5532	4	75	782
5524	6	-6	800
5660	10	-30	782
5416	8	9	819
5296	3	95	794
5528	4	67	780
5352	-1	8	780
5480	8	11	798
5352	5	-31	788
5540	11	5	794
5520	9	42	800
5704	17	66	784
5400	6	-13	823
5360	18	70	773
5584	0	110	798
5584	0	17	787
5532	2	7	830
5468	11	-29	779
5416	-1	-4	823
5500	27	-93	800
5588	8	19	783
5524	2	70	811
5532	21	59	770
5576	13	32	801
5580	28	30	805
5576	15	14	778
5584	12	71	820
5576	1	0	794
5468	11	-15	788
5424	15	34	813
5576	0	26	783
5532	2	25	797
5524	11	8	782
5520	4	-15	795
5544	20	-13	810
5240	20	2	778
5348	24	48	806
5580	8	50	784
5528	12	30	785
5576	9	23	781
5532	4	13	774
5524	2	30	789
5352	4	27	815
5528	4	29	787
5528	4	3	823
5292	8	-45	801
5540	3	-3	787
5304	7	39	803
5528	3	49	766
5700	11	60	806
5404	6	24	777
5348	13	20	786
5584	7	39	788
5524	4	31	801
5532	6	17	776
5352	10	33	801
5576	-2	18	785
5544	5	25	791
5524	17	-7	788
5540	3	47	775
5700	15	-6	807
5540	13	89	781
5576	7	72	775
5524	11	-19	841
5596	16	66	757
5576	7	7	810
5476	33	47	815
5572	16	-29	772
5600	-3	14	816
5536	18	35	794
5576	9	36	782
5532	4	27	809
5348	13	10	779
5576	8	24	767
5532	5	46	793
5524	10	58	786
5584	17	31	801
5572	3	11	799
5532	10	5	788
5696	8	29	807
5528	-8	3	805
5480	2	11	771
5524	11	22	784
5408	3	19	793
5524	24	7	793
5524	25	-4	810
5540	10	43	759
5576	16	28	830
5580	12	32	784
5576	3	23	806
5524	-3	19	799
5548	20	16	767
5400	1	-49	795
5544	17	31	785
5576	29	38	788
5576	9	1	800
5476	19	-17	790
5588	10	26	788
5584	7	26	800
5524	8	61	779
5532	14	65	808
5404	5	24	788
5524	17	3	782
5528	7	-4	811
5648	13	9	797
5528	-1	69	796
5540	3	20	792
5524	13	18	783
5584	13	10	807
5576	15	-6	774
5540	13	22	800
5576	10	60	805
5580	15	41	774
5576	-3	29	814
5540	-1	11	781
5544	0	41	793
5528	7	41	798
5352	16	-17	788
5596	1	98	824
5524	10	56	759
5584	-6	17	815
5536	2	-42	800
5540	3	-38	759
5536	11	20	826
5400	12	54	756
5580	13	79	794
5404	-1	104	813
5420	14	6	785
5528	7	0	776
5468	12	15	806
5228	5	45	772
5352	13	83	789
5580	2	-35	789
5536	8	28	801
5532	9	-6	729
5652	12	-6	807
5540	8	19	857
5524	11	15	734
5576	2	76	841
5532	20	45	789
5576	8	47	778
5532	6	53	819
5348	16	10	775
5580	23	-50	801
5596	4	3	810
5468	17	9	805
5520	7	67	777
5356	28	16	799
5576	6	11	796
5532	6	30	782
5528	-11	22	802
5244	11	18	761
5404	15	49	816
5408	11	51	777
5400	14	-8	783
5536	6	-2	796
5488	13	12	773
5576	10	23	808
5580	9	28	787
5524	19	4	803
5348	3	19	810
5528	4	17	812
5524	1	8	795
5296	22	18	782
5584	0	80	815
5524	3	29	781
5524	14	11	816
5408	11	24	791
5576	6	52	799
5532	24	20	796
5576	1	-19	798
5536	6	13	802
5528	10	25	780
5576	19	21	787
5584	20	28	811
5576	11	35	766
5580	9	-8	802
5480	12	175	759
5288	3	-10	822
5536	2	37	800
5356	26	-21	774
5588	-5	-14	780
5556	20	28	820
5576	0	31	717
5524	-3	68	840
5548	18	24	770
5576	21	-11	821
5596	23	9	831
5520	6	71	753
5532	13	102	814
5288	10	43	786
5576	-6	26	767
5544	-1	17	840
5540	8	0	765
5292	16	-1	808
5540	3	5	820
5296	18	52	778
5576	15	2	831
5528	16	-10	794
5588	5	41	794
5524	13	70	786
5412	16	76	804
5400	6	29	804
5352	6	-19	780
5540	9	11	805
5524	-12	17	788
5248	5	43	809
5352	3	-1	770
5484	7	-11	849
5360	16	-4	771
