delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5536	23	35	803
5576	22	69	790
5584	1	51	793
5524	8	6	774
5648	10	10	773
5576	12	33	801
5408	22	51	790
5404	22	25	810
5576	11	14	800
5580	11	18	781
5404	2	50	793
5352	8	51	787
5528	21	13	807
5576	17	-1	780
5536	27	-1	788
5540	32	38	782
5404	17	59	784
5400	17	41	788
5408	11	10	791
5576	13	11	800
5584	15	34	788
5404	12	42	800
5400	14	24	778
5584	24	14	776
5400	36	17	787
5404	28	15	794
5584	9	34	802
5524	9	33	785
5524	-6	33	795
5548	3	25	788
5524	19	24	793
5404	21	31	800
5408	17	20	784
5400	7	25	789
5528	6	19	784
5528	7	33	776
5528	13	27	796
5228	11	19	806
5408	15	16	790
5572	6	30	793
5528	7	35	800
5528	7	36	791
5528	6	27	782
5532	1	14	805
5348	-1	29	783
5540	8	35	780
5532	6	44	790
5696	22	31	790
5412	18	20	789
5404	19	15	805
5572	15	30	811
5412	12	36	785
5400	3	36	790
5528	2	36	790
5532	6	24	803
5520	26	32	788
5576	29	28	798
5584	24	30	785
5576	12	28	786
5584	15	31	833
5576	122	-10	485
5480	-137	-126	976
5372	-5	381	645
5592	-5	163	806
5432	47	-103	854
5300	94	-196	781
5648	21	17	836
5580	39	104	790
5460	12	20	782
5584	-12	32	799
5596	-14	73	744
5592	-1	71	815
5552	52	-1	789
5536	50	-2	829
5540	29	6	822
5692	9	17	772
5532	-23	70	785
5592	-4	73	770
5548	8	42	794
5524	22	-1	816
5532	21	-11	780
5596	30	17	799
5580	14	56	782
5580	0	59	767
5524	2	24	786
5528	10	6	780
5696	22	11	795
5404	27	30	793
5408	0	41	797
5528	3	28	801
5524	6	29	780
5532	28	24	788
5228	20	21	804
5400	27	18	784
5584	9	13	804
5524	6	18	789
5524	6	39	804
5532	15	46	796
5576	28	26	795
5584	22	6	806
5520	17	8	782
5344	10	31	786
5584	13	46	795
5576	12	55	796
5584	15	20	793
5576	20	6	792
5524	20	20	796
5576	16	31	793
5580	6	35	781
5528	9	29	795
5524	19	26	783
5584	9	31	792
5524	19	26	795
5584	10	25	800
5576	7	29	790
5524	5	31	778
5356	2	41	795
5528	12	27	796
5576	14	20	804
5580	8	20	801
5524	9	33	791
5532	-8	35	789
5368	11	28	790
5576	16	23	785
5580	10	20	801
5576	7	21	794
5532	5	31	791
5524	10	43	794
5576	11	28	804
5584	9	31	777
5524	8	26	789
5532	18	31	792
5576	13	27	796
5584	22	35	793
5572	21	33	797
5584	16	24	774
5576	15	37	794
5580	4	39	781
5532	5	35	790
5524	17	25	791
5228	15	33	810
5408	26	30	786
5576	23	19	789
5404	16	20	782
5408	12	18	805
5576	9	33	795
5528	6	29	787
5528	18	23	789
5576	13	23	798
5584	10	19	808
5576	16	31	784
5580	10	37	782
5576	4	27	800
5524	8	28	804
5532	6	28	790
5524	13	27	792
5408	8	18	797
5524	11	39	783
5576	9	25	793
5532	13	27	777
5576	8	34	797
5532	-2	25	789
5536	14	27	784
5584	12	30	786
5576	-1	33	783
5540	8	32	809
5532	17	24	788
5400	15	14	793
5584	13	32	784
5400	15	30	789
5404	12	39	783
5584	4	30	812
5524	21	14	785
5576	19	24	793
5584	13	20	800
5572	16	33	788
5584	17	33	792
5400	8	26	803
5352	11	22	793
5580	6	33	803
5524	8	35	794
5528	10	27	790
5580	13	21	776
5576	15	35	784
5584	10	31	782
5576	17	27	801
5584	16	33	779
5572	7	23	782
5532	6	32	791
5524	9	34	791
5352	11	40	783
5584	3	23	785
5524	16	23	804
5576	14	29	796
5580	11	37	797
5576	11	25	773
5584	7	34	811
5524	13	31	790
5584	7	37	792
5524	8	28	804
5524	19	23	791
5584	16	26	772
5576	16	21	789
5584	10	22	808
5576	4	28	782
5528	16	23	775
5580	8	26	803
5524	9	25	801
5356	10	38	785
5576	17	20	786
5584	12	32	784
5576	11	23	797
5576	6	35	801
5528	3	27	797
5528	7	41	793
5528	11	28	807
5576	10	34	798
5584	15	34	788
5576	17	23	797
5580	15	26	790
5580	10	31	795
5580	11	28	787
5580	19	29	795
5576	15	29	787
5584	11	18	772
5576	17	22	792
5400	21	23	811
5408	16	28	783
5576	11	24	811
5404	8	26	782
5356	13	25	802
5576	2	39	799
5532	9	29	797
5524	14	36	782
5400	15	29	787
5404	9	17	804
5356	20	21	807
5576	9	32	793
5532	7	24	787
5524	13	35	785
5576	9	30	786
5532	17	29	804
5400	12	24	789
5584	15	33	801
5404	10	26	794
5400	12	29	804
5584	3	30	787
5524	5	33	798
5524	10	22	774
5584	16	22	782
5576	13	22	779
5580	18	20	804
5576	14	25	778
5584	4	22	784
5524	11	26	796
5576	10	33	790
5584	14	29	781
5576	14	31	792
5584	15	25	804
5576	23	18	790
5400	16	19	798
5412	25	35	780
5572	11	35	788
5404	14	35	791
5408	12	20	786
5576	9	27	792
5532	16	27	794
5576	12	31	809
5576	15	29	790
5584	19	21	789
5400	14	25	795
5404	5	27	798
5532	14	29	785
5576	9	20	794
5532	23	27	785
5576	19	26	789
5580	12	31	787
5580	9	32	801
5524	7	25	792
5532	8	21	796
5524	6	27	780
5356	6	26	799
5528	2	42	789
5524	9	26	809
5356	1	19	804
5524	17	23	781
5576	20	31	795
5584	16	28	798
5576	9	20	798
5532	8	9	797
5640	9	29	796
5532	7	34	799
5528	16	24	800
5572	15	16	802
5584	13	25	801
5576	18	25	792
5580	9	23	792
5528	3	31	801
5528	8	27	793
5524	8	25	785
5352	11	21	782
5580	11	42	791
5580	15	32	791
5580	17	16	789
5576	15	30	785
5580	14	25	786
5408	20	37	803
5404	10	25	797
5576	8	21	808
5528	15	24	793
5576	19	26	783
5584	17	31	776
5576	18	23	790
5404	17	26	801
5408	8	31	793
5524	5	25	788
5532	11	24	810
5576	7	29	778
5524	11	27	797
5584	6	26	797
5524	13	32	777
5404	16	31	795
5408	12	23	799
5400	12	22	791
5576	5	27	791
5532	4	27	772
5524	12	31	795
5584	16	34	801
5576	19	10	795
5584	14	21	805
5572	9	36	788
5528	6	43	782
5532	4	26	788
5524	11	23	796
5408	20	22	772
5576	19	26	794
5404	19	32	801
5408	16	39	784
5576	11	26	793
5404	17	21	785
5408	13	26	785
5576	14	24	780
5404	16	28	800
5408	6	30	797
5524	15	27	797
5576	6	36	790
5528	8	29	786
5524	11	26	809
5584	12	27	794
5576	9	30	805
5532	10	32	793
5400	15	37	781
5404	12	28	786
5404	14	22	791
5580	8	23	781
5528	16	35	781
5580	3	35	786
5528	8	21	798
5524	8	25	800
5532	10	24	792
5400	17	25	789
5404	3	22	801
5356	18	27	782
5576	7	21	788
5524	9	27	787
5532	5	33	807
5700	8	35	797
5528	10	37	797
5576	20	26	802
5584	19	24	792
5576	15	27	792
5404	8	34	789
5356	11	28	783
5576	15	22	795
5584	17	23	791
5576	9	19	788
5524	16	27	786
5584	8	22	792
5524	18	31	785
5584	12	31	818
5576	18	27	797
5584	10	33	786
5572	7	27	793
5528	11	27	780
5580	6	21	794
5524	15	33	798
5584	23	26	804
5576	12	28	805
5580	9	24	781
5524	12	22	791
5580	7	26	771
5528	4	37	779
5352	18	24	790
5580	3	23	792
5528	11	28	804
5576	6	27	780
5532	18	29	793
5576	8	30	781
5532	11	17	798
5572	5	30	805
5524	8	34	803
