delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5436	81	-85	868
5244	64	-83	671
5424	-40	-49	820
5432	20	227	886
5636	77	282	569
5472	-18	-228	1019
5372	44	55	611
5576	-71	-34	921
5444	45	64	748
5400	33	52	742
5584	45	56	841
5576	-2	-23	826
5548	85	-222	886
5476	39	33	830
5576	-110	329	733
5540	112	164	781
5688	27	25	762
5400	0	-35	801
5368	-20	-319	877
5492	107	129	631
5340	-124	154	949
5540	2	63	742
5524	35	-74	718
5596	-15	-104	849
5664	-100	-71	762
5492	-63	-97	778
5616	4	139	931
5584	0	418	615
5416	-38	-254	1044
5376	-25	-76	634
5608	32	13	942
5408	-36	179	798
5308	48	127	787
5636	-16	-5	827
5556	63	-15	736
5592	7	-276	891
5428	-36	16	765
5420	141	314	857
5516	58	106	828
5468	75	65	843
5404	60	-11	835
5416	-11	-346	829
5316	-130	101	657
5540	44	-15	838
5588	-92	61	661
5600	65	101	808
5636	12	-59	790
5416	-68	-102	785
5324	117	39	774
5632	-31	189	830
5480	-11	228	557
5660	29	-299	1041
5528	82	50	529
5584	94	-18	995
5588	32	120	800
5468	122	70	856
5632	27	8	914
5528	20	0	678
5520	-110	-122	820
5372	54	-113	823
5480	26	345	768
5636	76	145	737
5464	22	107	873
5292	4	-260	865
5596	94	97	670
5576	-220	215	825
5540	218	48	719
5632	-13	-144	725
5496	-4	-46	862
5548	8	-84	698
5540	-88	-118	815
5316	-29	-71	890
5608	127	580	597
5524	1	-116	1124
5648	6	-18	500
5540	50	-194	844
5472	-144	224	796
5360	66	-23	712
5596	-60	104	804
5480	19	19	854
5576	35	-105	806
5652	-37	-102	848
5488	124	232	824
5520	17	137	849
5288	-18	61	812
5592	80	-270	866
5656	30	-28	667
5412	0	47	894
5352	49	92	714
5584	105	176	742
5512	-51	-17	963
5616	-15	-108	754
5492	29	-36	764
5588	88	134	897
5644	-20	324	566
5480	-59	-194	1056
5552	133	-66	599
5644	-7	-78	841
5556	-21	271	908
5480	-143	22	665
5304	-93	181	735
5656	58	-216	995
5472	8	-106	791
5600	42	14	818
5576	-24	360	742
