delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5596	39	268	678
5468	-7	-57	999
5376	65	-195	691
5472	-33	-221	854
5672	-64	94	821
5592	31	26	826
5412	51	113	666
5288	48	-56	859
5588	-52	-191	813
5672	86	5	792
5520	73	110	899
5464	-130	118	736
5364	60	-101	793
5472	6	-86	774
5360	-109	-96	752
5500	-72	16	707
5592	-72	14	721
5600	64	74	903
5576	33	-179	909
5476	-18	12	563
5252	-66	-1	1007
5260	43	185	775
5288	55	42	757
5576	-77	-3	928
5560	45	-246	783
5644	-19	-43	794
5616	-26	104	928
5480	-58	108	715
5660	90	104	690
5464	-70	-83	909
5608	45	-186	734
5476	7	-64	720
5364	-24	85	880
5592	-74	-55	698
5444	-23	74	801
5420	45	-27	955
5416	10	-108	680
5300	-35	-78	786
5616	-72	103	913
5480	-11	95	664
5248	-57	-167	918
5320	68	-30	642
5592	-17	-43	971
5612	28	303	759
5464	-60	-21	684
5260	31	-102	923
5300	-4	-194	760
5612	23	-47	744
5588	42	88	892
5584	-31	116	791
5480	2	106	711
5584	42	-177	1023
5536	25	48	762
5228	-92	-122	811
5316	34	28	963
5584	-8	10	670
5536	-2	-26	823
5548	-51	-86	908
5268	71	-71	637
5244	46	-91	776
5416	2	154	880
5412	-27	-43	851
5260	101	-83	672
5304	-65	163	871
5656	82	97	866
5580	-20	68	732
5424	-69	-106	903
5316	19	-120	735
5652	-55	-40	725
5436	11	-43	896
5416	-9	36	726
5544	-43	171	734
5484	87	-5	970
5532	42	-27	733
5244	1	-17	842
5368	16	-98	779
5588	22	29	777
5584	-97	12	816
5420	0	-112	798
5424	-22	-102	697
5496	-43	-26	805
5608	-24	13	803
5592	-63	77	783
5428	-16	-207	743
5320	54	114	776
5636	-4	86	1028
5600	137	20	657
5456	56	59	916
5584	14	-4	805
5532	49	-113	681
5652	-78	81	856
5596	36	17	749
5580	-11	100	655
5480	15	-196	999
5648	191	100	623
5520	-62	-23	820
5608	18	59	908
5584	-33	-43	686
5432	-45	50	876
5248	15	-13	832
5416	68	80	683
5408	-45	-81	920
5264	28	-9	745
5360	6	-206	932
5600	-51	53	673
5596	77	77	881
5404	12	251	767
5292	33	-72	789
5244	41	-51	917
5244	40	-166	863
5296	106	-80	749
5648	-52	79	891
5600	-63	194	696
5480	104	98	686
5636	21	-118	1048
5528	-21	-142	640
5496	-40	-92	788
5264	30	-10	852
5412	93	81	701
5404	15	-16	808
5420	85	-70	958
5420	-146	-2	613
5260	62	-75	915
5244	-17	118	835
5308	29	14	914
5580	-5	-150	713
5604	-96	-9	810
5560	-9	289	795
