delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5416	-48	-169	847
5320	100	444	867
5516	-110	140	705
5360	113	-55	798
5480	9	-122	857
5592	-46	-155	700
5492	-70	124	772
5312	-26	263	796
5484	86	-132	753
5296	-82	83	818
5600	-127	-92	929
5492	145	28	736
5636	41	117	902
5464	76	-15	816
5244	44	7	775
5344	-176	-116	884
5552	165	44	791
5460	-36	-17	943
5260	62	45	627
5404	-74	-107	877
5496	-57	374	910
5480	113	166	792
5344	-57	-182	887
5496	80	-64	789
5588	160	-73	826
5476	-2	25	865
5368	-29	242	734
5480	39	-51	865
5596	-55	87	759
5592	26	-78	860
5592	167	-102	699
5536	-217	-9	725
5608	63	68	860
5408	-29	85	736
5248	-49	-110	826
5316	64	-74	755
5592	-55	76	806
5600	33	50	593
5400	9	-128	891
5248	-72	410	736
5308	38	8	691
5528	-38	-173	841
5312	-17	-15	756
5616	15	-129	700
5472	-61	80	944
5596	148	194	689
5520	-30	-153	838
5664	5	56	713
5532	71	-96	896
5592	114	16	771
5456	0	104	802
5592	39	12	936
5576	-8	-100	647
5612	-63	5	903
5536	-102	-34	721
5500	-48	51	1011
5476	130	39	581
5284	51	-89	906
5596	-66	395	870
5656	-18	77	749
5420	-95	-125	883
5672	16	-146	800
5472	2	-28	698
5540	-18	110	1020
5536	63	161	662
5288	34	-200	837
5652	110	-50	774
5472	-31	-60	853
5616	44	237	727
5460	15	-27	735
5244	42	54	830
5404	-123	-131	684
5548	124	-183	793
5532	56	188	660
5468	9	30	1105
5584	28	62	582
5576	-19	92	848
5600	60	186	780
5464	12	67	756
5584	-36	112	853
5652	-18	-132	795
5500	-2	9	769
5476	-7	185	768
5248	65	-88	776
5244	-30	190	723
5308	16	-59	889
5596	73	32	735
5576	114	27	858
5464	113	-120	795
5356	-102	-27	675
5488	76	15	847
5584	-106	-170	796
5544	-78	12	890
5600	-22	23	539
5596	17	-81	905
5416	-49	405	661
5308	99	80	768
5580	-15	-128	943
5492	-1	-121	740
5256	-19	5	717
5372	-8	72	979
5540	75	92	697
5576	-114	0	764
5428	7	142	818
5236	-20	-17	901
5264	76	-57	660
5240	-18	-50	958
5260	-141	-36	803
5320	123	54	758
5636	-21	-45	956
5436	-2	-20	656
5552	-27	-182	1103
5548	1	131	492
5240	-53	159	959
5308	-41	224	703
5656	-37	51	782
5424	-57	-68	867
5616	55	-196	787
5468	16	40	784
5404	-39	160	816
5488	12	-102	797
5644	-29	115	712
5488	-110	-27	808
5488	83	3	835
5348	-16	-79	790
5436	95	28	848
5404	-192	196	691
5532	34	-53	814
5596	-16	-89	842
5436	-27	86	805
5596	-128	3	747
5600	55	-218	826
5472	-109	477	746
5540	51	124	813
5288	-57	-223	821
5664	-45	-7	906
5560	107	11	662
5460	3	7	1011
5524	-26	67	620
5600	92	-56	830
5592	150	16	898
5464	112	-18	790
5300	-50	114	863
5652	6	-86	711
5540	-18	-10	735
5436	-9	-17	793
5376	-82	29	761
5428	52	-35	797
5416	-20	-182	868
5492	-1	94	688
5544	78	369	872
5636	48	109	862
5468	23	-27	697
5592	-11	-265	905
5492	45	-105	662
5652	97	131	994
5460	43	242	776
5644	56	-96	718
5588	-22	-90	894
5444	40	-28	895
5588	-183	118	662
5532	14	137	925
5644	-73	-6	729
5552	-51	-163	788
5496	-71	-12	742
5612	-7	63	761
5544	19	-39	683
5588	127	-147	903
5528	-60	343	825
