delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5652	3	3	775
5472	9	-5	800
5656	2	3	799
5472	4	-6	783
5304	-5	6	790
5660	8	-1	812
5476	-1	4	784
5660	5	-7	795
5480	4	6	801
5644	6	6	820
5460	8	-4	802
5652	-3	2	804
5488	6	5	818
5644	-1	-3	808
5496	3	0	825
5636	1	-2	788
5488	3	-2	792
5304	5	8	804
5636	-2	8	787
5484	3	7	816
5644	2	7	780
5468	8	-3	815
5312	6	3	795
5644	0	5	808
5464	1	4	788
5648	1	2	794
5468	3	1	821
5296	5	4	802
5648	2	10	803
5524	-1	0	787
5660	-4	-4	809
5492	11	4	802
5524	9	6	775
5644	2	10	801
5532	15	-6	792
5532	2	-1	788
5660	0	-3	794
5480	7	-4	780
5652	6	4	787
5480	-2	0	784
5652	11	-1	793
5540	-2	2	798
5480	1	5	791
5292	2	-1	804
5660	-1	4	793
5476	7	-5	796
5660	-1	4	789
5476	-4	4	805
5652	-3	2	823
5492	5	1	812
5636	5	-3	812
5484	2	2	798
5296	3	6	792
5644	17	2	807
5524	11	1	798
5520	8	-1	799
5308	0	-2	782
5656	10	8	792
5520	1	1	805
5476	6	-2	769
5304	-3	1	794
5652	4	-1	806
5484	6	-8	807
5652	2	7	813
5468	1	-2	815
5660	2	-3	814
5476	4	0	791
5656	7	3	805
5464	-1	6	787
5304	9	-2	795
5660	8	3	783
5468	2	4	795
5648	2	7	811
5464	1	5	802
5296	-3	-4	799
5672	10	-4	824
5536	0	2	796
5472	7	-6	810
5656	5	-2	787
5476	2	-1	784
5660	6	1	800
5464	5	-4	784
5312	6	1	807
5640	0	1	788
5468	8	-7	796
5660	8	3	806
5464	8	8	794
5296	-5	1	804
5656	3	-5	813
5480	8	4	795
5648	0	1	798
5468	9	-4	797
