delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
220	-444	697	5356
113	-47	828	5532
-889	53	868	5472
-512	520	851	5484
-436	488	798	5356
289	304	744	5532
121	806	578	5524
43	-298	1158	5512
274	480	257	5528
-262	-487	956	5520
-534	-78	793	5548
239	-202	906	5500
-567	100	782	5528
118	185	916	5356
-17	63	806	5524
-251	118	486	5420
248	243	1142	5356
104	498	455	5400
-19	-876	986	5344
-14	-493	832	5492
-435	-103	661	5488
-57	-331	830	5556
514	409	855	5488
363	508	890	5344
273	284	564	5520
429	-139	1009	5512
-188	199	608	5592
491	-784	799	5532
218	-541	974	5532
321	-134	652	5532
-220	323	853	5528
1	542	883	5540
-80	386	691	5584
476	306	633	5484
75	351	661	5520
256	337	1073	5464
-554	-899	652	5220
420	-697	950	5376
191	-237	931	5532
780	-53	839	5532
-154	-270	876	5480
-347	255	844	5544
268	432	684	5536
134	493	601	5520
409	402	1186	5512
-2	-206	495	5576
327	-714	956	5604
78	-46	688	5536
270	190	800	5416
-451	45	811	5512
-194	384	868	5304
620	463	833	5540
-269	387	619	5516
47	-487	1152	5540
139	-152	383	5528
51	-696	933	5528
324	-462	956	5652
-434	22	745	5532
329	116	813	5480
-142	325	939	5512
397	285	794	5536
33	298	394	5520
-449	-84	1052	5636
16	465	408	5552
671	-356	878	5464
-228	-177	1048	5536
42	-207	808	5600
445	-109	784	5472
107	407	853	5532
-44	398	810	5516
-27	423	624	5480
269	383	856	5316
198	-165	1020	5512
233	-310	792	5584
126	-181	938	5536
-99	-303	567	5528
-402	-119	836	5496
317	408	844	5548
509	559	761	5516
-328	245	636	5520
-35	407	712	5532
355	273	1088	5660
136	-253	551	5396
-409	-387	814	5356
13	-603	840	5556
567	-102	854	5472
469	59	930	5528
-88	511	852	5464
-78	-4	810	5308
-497	296	490	5552
894	177	1103	5540
-561	-273	459	5568
1264	-639	974	5552
-656	-182	871	5412
-7	41	901	5548
-171	641	755	5544
616	254	890	5532
-341	403	736	5524
465	395	537	5532
-121	107	1051	5516
156	-256	495	5240
-27	-592	944	5360
-401	-474	968	5492
-292	-324	608	5552
763	259	781	5548
228	305	885	5512
-754	891	726	5524
-257	566	544	5532
217	305	1006	5540
73	-22	761	5568
-408	-40	670	5420
457	-418	892	5316
-585	278	588	5536
-108	397	817	5532
-344	-41	1007	5536
529	423	911	5548
415	107	678	5516
189	318	586	5520
132	-63	1127	5512
343	69	607	5536
-722	74	855	5284
516	-604	860	5476
192	-235	927	5356
-650	-29	828	5536
227	368	768	5488
900	681	613	5524
-332	371	633	5512
-92	525	1126	5532
-474	-14	507	5544
-226	-985	1011	5492
507	-124	864	5256
563	10	803	5532
301	507	759	5632
-248	514	875	5520
-191	777	670	5532
215	-159	646	5536
-60	-54	1151	5532
5	-27	361	5492
-286	-843	866	5540
45	-495	1015	5548
521	505	668	5528
-520	504	744	5520
335	3	837	5532
-245	361	986	5584
-183	219	465	5532
221	152	964	5532
380	163	643	5520
106	-304	784	5516
