delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5492	1094	342	2120
5624	242	1689	1282
5456	1331	-1029	1878
5348	1752	-519	2927
5644	1085	1134	333
5456	117	-778	1830
5584	-1472	-1776	1825
5548	-145	802	1960
5588	-8	405	1105
5660	-1330	-3203	1499
5540	146	252	963
5516	227	-376	1310
5588	-989	-796	1918
5604	1822	-2138	1911
5532	802	-741	-15
5484	-1390	-1776	1857
5368	264	-3130	1991
5472	541	931	-173
5356	872	1188	965
5572	229	-2249	-27
5548	-2303	-43	2746
5604	605	2313	1325
5460	212	171	1976
5396	1686	-2218	1632
5520	-240	-254	-48
5512	-950	696	861
5532	-1999	-3263	1611
5368	-1255	-984	1769
5492	-544	1356	1027
5644	1695	-1758	1556
5524	-98	-331	2067
5552	-1987	-1001	328
5660	116	-1981	2119
5476	-69	-1876	1910
5604	745	2078	1819
5632	894	-428	1403
5584	723	-2705	1617
5472	-565	-1179	1234
5660	-1352	860	1038
5468	917	634	2450
5580	-848	-1775	2260
5660	-535	384	238
5536	2954	-192	1995
5468	-20	-498	1636
5372	-1704	101	626
5596	935	486	304
5516	793	-1722	1654
5472	-632	-209	1792
5256	-190	-351	-360
5388	1114	-849	2653
5464	-2054	-2510	1878
5552	394	-576	611
5352	1019	224	-734
5588	729	-1956	1152
5468	374	-713	1054
5588	-102	-873	561
5552	1025	148	1841
5280	72	-2338	1488
5580	342	3585	367
5576	1199	-286	251
5584	-261	-2629	1136
5492	186	-310	2232
5412	471	1300	-142
5412	-1800	221	1695
5296	1274	-753	1616
5644	-19	-653	842
5492	1493	2271	2460
5688	969	-3047	1733
5468	705	1863	2380
5632	-1567	1262	1080
5528	133	-506	559
5528	-251	-1864	1991
5664	163	2186	1047
5452	-1803	-904	2254
5312	-2840	-3047	1926
5548	-1734	446	1289
5644	1540	-1164	861
5472	255	-945	1314
5236	1554	-522	2914
5296	576	756	600
5688	162	380	2275
5576	1238	-1649	2021
5524	107	-473	3066
5588	876	1328	-118
5584	-3048	-1292	683
5492	-382	-3720	1672
5660	198	646	14
5456	-273	767	1505
5596	1222	-1676	1558
5524	29	-317	2156
5712	-719	2877	-21
5548	-622	-1401	896
5436	394	-625	1356
5408	-285	-677	277
5548	-432	1051	1086
5476	765	-1485	1889
5640	619	-3	2320
5480	-360	274	497
5356	1254	-1280	591
5468	-238	-2279	2059
5312	-1314	1383	294
5648	-399	2922	2826
5472	-1073	-2780	965
5664	781	-2221	3257
5468	635	1815	-1006
5648	119	-1318	1079
5468	-630	-1238	1880
5312	95	1074	131
5516	-713	476	1069
5248	39	-2114	939
5356	-2249	-404	2230
5488	188	416	-187
5352	-584	-1284	-348
5624	882	-1694	1851
5468	840	808	1470
5572	-735	1813	1353
5648	833	-1580	980
5588	961	-2242	2819
5468	353	2513	-1018
5640	587	-995	690
5536	910	372	1930
5572	821	-36	1319
5532	-664	2433	592
5592	-90	-2634	1100
5608	1413	410	3769
