delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5312	213	187	3032
5576	-1309	2639	-700
5660	-1325	-2003	1195
5548	-1053	-989	2924
5484	-431	2562	-10
5552	181	1406	1398
5628	1278	-2123	1397
5524	822	-294	3628
5588	-2116	3647	-234
5660	-814	-1231	1942
5492	-873	268	2675
5588	18	1822	-155
5540	-1133	1898	2805
5528	261	-1399	1255
5292	-1115	-571	3557
5664	75	3881	-937
5532	-2246	-387	2979
5488	-1455	-2278	2221
5548	251	2128	414
5396	-767	2329	1190
5480	1269	-1927	1368
5520	-942	-245	3287
5252	-1058	3014	-1697
5368	1144	548	2662
5460	-649	-2170	1202
5308	576	-682	2726
5588	-659	4013	307
5592	392	-1479	1477
5468	-14	-222	2759
5376	84	2209	-225
5540	74	2411	1009
5572	-2383	-1642	1589
5548	1268	-1210	3556
5524	635	3472	-808
5236	156	-193	651
5356	987	-2152	2097
5648	-1239	1435	1641
5524	-434	1976	1256
5480	-793	-2208	991
5604	-1748	-1357	2818
5540	-953	3117	-484
5612	400	36	1937
5512	-1190	-3283	1210
5548	-30	88	2674
5304	-1121	2988	-1889
5540	-859	-1729	1328
5664	-1087	-824	2610
5484	403	1769	-240
5592	-2325	2775	782
5644	-88	-778	1436
5556	386	-1324	3172
5464	-179	3093	-1497
5312	-188	-346	2882
5608	-1059	-69	1836
5604	-941	606	1414
5596	-2359	2342	303
5472	-1731	-2178	2065
5540	780	-2618	2890
5648	-567	1869	469
5588	123	1273	-44
5536	-944	-2368	1183
5484	571	11	2826
5344	238	1734	-132
5588	-863	-429	1793
5600	173	-118	2482
5412	178	1484	-66
5360	-547	-23	1391
5548	499	-1825	21
5532	1015	-2167	2791
5696	730	2226	-840
5412	-206	-217	2314
5264	-636	-861	1301
5252	-565	-105	2738
5256	-58	1005	240
5360	1802	-697	162
5584	99	-431	2118
5536	433	1242	917
5572	-1204	2679	-625
5492	132	-616	796
5356	-1201	-2054	2846
5540	679	876	-834
5536	-2279	787	602
5588	-124	-2258	1290
5664	850	-1549	2873
5468	-1786	3255	-1163
5540	-849	-1271	1656
5664	-328	-3452	2242
5484	-237	1869	386
5596	-118	3076	250
5588	-2179	-2190	1921
5548	-2062	-1507	2649
5544	-673	3112	-861
5608	-181	985	924
5532	-432	-1738	1276
5668	-832	-869	2342
5604	826	2906	-1060
5464	-29	-1867	-922
5568	687	-354	2313
5584	438	1372	-123
5592	-1434	2334	680
5472	-1083	-2156	544
5308	-1009	-2629	2714
5548	-964	1763	-985
5604	-2286	1577	1238
5528	-585	-855	1127
5608	-569	-434	2607
5604	412	3425	-679
5588	581	-372	-2101
5600	-506	-1229	2350
5492	51	1145	88
5636	1719	2986	391
5460	73	-3083	-129
5368	-1912	-990	2542
5484	-543	2622	-567
5608	-506	1653	-904
5604	-1122	-2014	1167
5548	1511	-1131	2898
5520	400	2323	-825
5588	737	-506	-635
5548	321	-32	2017
5528	403	834	829
5340	1336	2761	386
5632	54	-2146	1065
5584	809	-468	2460
5420	312	2147	23
5340	418	2552	581
5572	-249	-2415	1332
5492	968	-2124	2561
5292	1791	1523	-2085
5524	389	-385	954
5356	-1171	-506	1572
5492	-100	-1040	2558
5660	-719	2336	-1098
5492	-822	-131	500
5544	367	-1683	2138
5296	327	1244	677
5576	-232	1434	807
5588	-213	-2614	-357
5624	585	-500	2169
5584	-306	2036	-453
5428	-379	2448	-230
5264	-664	-2041	169
5256	-1045	-1285	2677
5364	1311	2173	-1623
5524	-993	2043	778
5596	402	-152	1100
5584	698	-379	2618
5592	-97	2328	-1328
5432	-1083	-653	-1021
5324	-1460	-1975	1611
5548	840	1301	2069
5628	-4	1301	308
5484	1730	-1661	-352
5308	-1718	-1404	1947
5540	562	1164	326
5576	1041	1666	-1371
5524	-453	-2615	848
5428	-172	-2757	2352
5492	-58	2155	-184
5552	1129	2091	1915
5508	1317	-490	1305
5300	-941	-1415	2513
5660	383	1533	-3159
5468	-557	82	2266
5540	-502	-834	1611
5256	-186	174	2491
5412	966	2178	-1924
5476	426	-383	-1085
5596	704	-1179	1755
5468	1908	521	1758
5288	-163	2621	312
5240	941	-2572	-1436
5308	-925	-518	1709
5604	357	1588	1320
5632	-1110	2702	-202
5484	473	-2322	-1398
5660	794	-476	1911
5412	-1402	2408	-753
5312	877	2632	-158
5592	-227	-2580	756
5604	-137	111	2277
5592	619	2155	-2062
5468	104	1788	1023
5628	-1000	-1575	1293
