delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
128	431	663	5452
549	686	434	5580
-250	411	920	5408
25	139	760	5252
305	-700	804	5352
-307	-721	933	5428
43	-93	626	5620
-901	656	705	5484
731	540	841	5600
724	687	815	5416
2	279	487	5232
-313	523	966	5288
76	-155	1159	5600
14	-301	488	5432
-125	-943	821	5364
-245	-290	1067	5448
243	106	778	5508
-118	779	838	5580
467	220	970	5604
96	215	458	5412
-177	146	925	5348
69	-224	1199	5424
119	-290	455	5608
120	-996	929	5600
-573	-213	938	5432
-466	-155	724	5620
-102	539	805	5444
442	528	938	5604
-122	368	542	5580
633	377	891	5432
639	-264	1118	5584
-367	192	522	5488
61	-548	776	5604
-429	-181	973	5540
287	129	732	5452
-328	257	858	5580
-98	126	900	5600
-94	499	527	5544
-70	325	804	5540
-496	-361	1075	5548
1148	-34	525	5504
-75	-630	866	5424
-284	-284	964	5568
-367	-91	695	5616
579	38	990	5564
-325	503	850	5524
636	373	526	5424
365	356	840	5588
267	21	1011	5580
210	-546	634	5416
-484	-264	754	5252
-482	-132	1081	5616
-199	76	603	5512
503	61	963	5540
-1201	318	892	5520
255	256	409	5496
30	106	886	5580
399	584	982	5524
301	-214	578	5584
-425	-285	820	5428
137	-451	1152	5276
-406	-131	694	5488
111	-15	825	5268
631	1145	794	5540
234	88	607	5648
-102	628	624	5520
693	112	1228	5432
-410	-684	632	5644
1365	-557	733	5452
800	-671	1094	5484
-338	-185	657	5312
104	239	811	5444
310	561	859	5236
570	562	613	5240
243	-2	750	5232
271	411	1034	5304
-143	21	504	5468
-245	-848	731	5548
-50	-125	1084	5616
787	50	568	5444
217	165	770	5528
-241	448	955	5232
-581	403	568	5252
125	571	672	5608
748	-91	929	5580
485	184	640	5540
-337	-992	670	5416
-143	-291	1167	5616
34	267	527	5512
-174	155	741	5520
-654	351	1027	5600
-195	-326	741	5492
439	347	496	5444
122	568	915	5236
-70	236	694	5232
-383	-529	562	5372
272	-433	1059	5444
446	244	724	5488
-560	126	722	5588
-344	602	964	5600
290	469	800	5424
-468	-107	568	5588
551	-20	985	5616
53	148	758	5548
239	-896	750	5520
-831	-442	1025	5436
541	-73	759	5504
-696	-248	839	5364
-223	277	961	5444
455	24	807	5608
-548	310	444	5520
17	138	943	5432
304	35	925	5348
182	-707	769	5524
71	-672	976	5432
-574	-214	685	5364
38	-26	841	5444
62	579	844	5480
-915	34	868	5352
786	-18	545	5540
-3	442	952	5548
332	-10	1052	5480
362	-299	493	5600
-167	-509	859	5428
-652	-92	867	5620
-58	-135	770	5564
562	352	911	5560
497	493	942	5408
229	66	667	5584
-4	161	892	5524
