delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5580	242	-479	1421
5492	-236	-92	438
5560	-758	-245	619
5444	-237	-477	1064
5336	15	-30	606
5480	113	316	733
5580	-742	658	912
5432	246	316	882
5236	152	775	311
5236	47	-214	1484
5252	285	3	365
5632	-268	-611	646
5452	-151	-150	991
5616	-537	102	623
5432	-16	-97	789
5500	414	604	907
5232	-283	81	784
5368	36	271	331
5524	-131	255	1473
5488	260	-385	497
5604	-564	-984	726
5444	-225	-375	941
5620	-457	343	711
5432	-333	411	751
5600	-352	434	914
5428	176	14	402
5352	-217	461	658
5424	33	155	1225
5580	68	-398	686
5548	406	-749	855
5600	-5	-295	868
5504	943	-15	799
5540	306	599	853
5408	945	594	1022
5300	277	49	314
5520	-221	78	1070
5600	330	230	700
5416	388	-437	643
5252	-402	-343	1086
5504	37	67	804
5288	148	-197	722
5604	-248	426	964
5424	415	871	997
5588	-265	247	316
5600	30	-68	1261
5540	-113	444	426
5432	-226	-616	609
5616	-131	-166	1189
5512	128	456	563
5580	105	303	699
5408	-283	512	1093
5664	263	733	734
5408	-158	376	335
5252	254	-222	1434
5492	-11	483	218
5368	88	-889	884
5540	-195	173	984
5432	190	233	663
5580	-1175	0	825
5540	612	353	1002
5476	835	267	628
5580	322	312	550
5588	-1	7	1301
5420	6	-687	506
5660	-223	-971	773
5444	-791	-187	840
5620	-98	-137	759
5388	363	778	748
5236	-148	468	998
5252	295	185	385
5580	-420	-119	837
5452	-356	270	967
5252	753	-644	691
5600	958	-807	811
5432	174	-367	774
5252	-547	330	825
5252	201	291	775
5580	194	515	1058
5476	23	-110	451
5540	-185	140	1130
5484	385	360	710
5236	240	-595	831
5256	-95	-774	894
5560	-37	-55	677
5500	254	465	781
5240	338	565	872
5580	-461	427	954
5600	302	81	318
5528	495	58	1421
5408	107	-102	367
5248	-46	-644	749
5564	209	-434	995
5600	-36	-308	665
5564	-548	214	763
5424	129	573	904
5584	346	553	818
5588	36	-73	337
5480	48	-82	1550
5544	91	-36	462
5480	-242	-1005	865
5504	-258	-68	992
5564	-915	-191	740
5620	1120	534	649
5476	-374	514	921
5600	-427	408	597
5424	209	601	449
5588	154	94	1208
5580	836	-763	767
5436	197	-604	741
5600	97	82	857
5460	559	-31	841
5544	-105	240	856
5600	400	913	1017
5476	-471	342	166
5600	233	-187	1124
5484	-74	475	529
5544	209	-587	729
5600	-62	-278	968
5564	-811	-12	750
5384	693	509	779
5236	-81	667	792
5368	-325	321	1047
5492	-305	78	127
5536	27	-178	1439
5428	263	-9	246
5312	574	-441	731
5600	-888	-400	1046
5504	549	-445	755
5432	-344	820	692
5596	125	487	1007
5476	504	314	894
5580	375	-57	376
5540	-166	-450	1479
5512	58	-65	345
5476	183	-902	741
5256	671	-236	1026
5664	-429	9	686
5480	-191	477	694
5424	559	596	1061
5304	178	219	401
5580	-60	-134	729
5560	-281	58	1248
5432	71	-697	609
5540	229	-690	778
5604	214	-447	900
5428	261	719	663
5232	-43	352	730
5368	294	594	1135
5476	23	209	312
5520	348	-153	927
5604	143	400	886
5408	-40	-789	836
5560	-190	11	838
5544	-191	-379	807
5620	-407	137	780
5424	-559	483	795
5608	-515	718	1001
5488	987	209	319
5584	-229	-81	1312
5448	25	452	402
5520	168	-1007	734
5316	247	-154	1165
5484	-57	442	585
5540	367	83	805
5528	-329	398	805
5600	259	691	733
5412	-79	437	311
5368	539	-374	1546
5484	235	-41	325
5548	382	-771	733
5424	405	-505	1153
5316	121	307	597
5588	-92	439	857
5540	770	481	926
5408	-392	-122	591
5272	286	199	445
5588	-108	-237	1344
5504	-31	81	520
5484	970	-997	774
5600	232	-1	971
5480	-229	190	700
5604	402	243	917
5580	109	529	989
5416	238	293	344
5580	120	-181	904
5604	-218	276	917
5428	317	-636	715
5600	116	-525	865
5432	-123	-85	822
5212	752	-31	825
5368	343	463	947
5404	964	393	921
5236	-354	322	428
5252	872	118	1143
5648	-504	309	631
5424	-180	-886	603
5624	-338	-325	1003
5504	-40	-91	645
5496	483	89	789
5528	227	351	916
5580	-136	-19	1060
5452	377	455	237
5232	443	-12	1456
5600	155	-169	384
5608	-319	-1054	775
5504	93	-138	1074
5424	-79	198	666
5548	-106	81	751
5536	277	345	876
5588	130	370	875
5584	344	151	315
5408	251	230	1411
5300	152	-443	569
5600	-315	-521	684
5444	-964	327	892
5604	666	200	704
5408	-44	268	726
5368	-529	393	940
5432	467	43	454
5520	554	431	719
5588	89	157	1234
5584	342	213	655
5408	-647	-554	777
5272	68	-315	881
5544	-131	-285	779
5616	-70	240	815
5548	131	993	861
5408	-425	47	246
5540	232	-144	1042
5492	129	234	738
5232	-187	-247	613
5272	-139	-789	1016
5504	-647	-155	832
5276	-743	391	692
5600	-90	654	898
5540	190	746	1042
5472	-45	61	261
5480	266	45	1238
5232	255	184	473
5588	390	-814	740
5600	346	-338	1045
5492	54	-116	745
5536	-405	343	694
5428	-198	502	1047
5312	-584	367	915
5604	18	354	316
5524	393	-180	1368
5492	683	120	386
5580	-142	-542	701
5444	-5	-368	1167
5564	-511	250	679
5600	139	-42	745
5544	385	405	977
5408	-373	13	670
5540	-58	576	421
5548	205	-602	1283
5484	484	-657	503
5252	284	-759	775
5608	373	-685	985
5424	26	231	672
5348	-453	395	914
5432	262	513	1057
5296	93	405	376
5520	-15	95	682
5484	-731	389	1145
5312	-84	-787	589
5560	221	-518	755
5428	127	-391	839
5260	416	449	807
5580	-5	796	760
5480	-12	686	1106
5604	735	308	317
5584	172	-204	1121
5492	0	579	777
5460	268	-1124	825
5484	74	-255	876
5376	-57	37	637
5476	-92	619	728
5540	-318	566	901
5608	-108	466	937
5424	-453	-204	370
5624	379	-240	1430
5488	-441	502	355
5424	-89	-711	768
5392	-918	-359	1109
5504	-457	98	573
5544	97	501	703
5528	-512	557	943
5424	104	713	731
5236	152	637	313
5236	25	-105	1594
5604	27	407	282
5520	457	-849	813
5608	461	-293	1060
5484	-42	-321	627
5560	-362	431	629
5432	-203	411	968
5600	384	289	502
5588	-170	610	427
5424	231	312	1294
5644	-31	-313	687
5388	351	-1023	833
5312	-621	-612	926
5444	-166	229	786
5252	-175	410	736
5608	-533	352	1013
5484	347	719	364
5588	-155	250	737
5600	74	467	942
5520	253	-681	702
5436	-316	-443	1087
5504	-535	-304	739
5272	-267	207	848
5604	47	324	826
5520	45	227	1076
5408	208	172	138
5240	288	-198	1261
5312	86	323	616
5520	-124	-826	647
5444	323	-648	1103
5320	670	126	708
5580	336	212	859
5408	-240	-119	1011
5336	443	427	888
5580	187	506	278
5408	499	-395	1413
5668	387	57	364
5520	-219	-816	759
5452	439	-89	986
5540	-707	-103	725
5616	178	299	828
5412	-236	442	820
5600	157	731	795
5588	61	382	358
5520	-163	-64	1357
5448	338	-293	412
5604	227	-776	796
5428	305	-220	959
5252	-280	-11	678
5564	96	636	690
5520	-121	775	977
5608	236	461	481
5404	255	498	746
5236	619	173	1207
5292	-471	-176	527
5624	-536	-146	706
5448	-200	-177	891
5616	536	151	671
5412	-351	547	819
5600	152	605	1028
5476	-760	674	264
5600	286	63	1249
5580	41	179	779
5528	504	-951	736
5428	-438	-69	934
5564	-246	-62	722
5556	-205	358	733
5604	86	541	837
5524	-267	411	930
5424	-186	266	280
5608	-146	-96	1548
5444	-160	214	315
5248	-4	-450	682
5500	-398	-462	1144
5336	467	-108	653
5428	-445	-238	785
5268	72	527	714
5528	-494	471	872
5600	246	233	272
5584	-79	-109	1490
5448	30	-311	500
5540	-148	-1386	774
5512	415	-280	1144
5484	876	490	640
5232	203	93	799
5348	-171	424	906
5432	340	526	473
5584	492	138	534
5580	-92	263	1196
5436	448	-518	551
5252	29	-537	893
5540	501	-387	959
5608	-56	-27	759
5496	828	283	856
5588	-516	304	1036
5488	23	441	340
5520	392	-355	974
5604	-132	342	754
5428	-197	-871	708
5624	-1312	353	814
5484	-424	-239	874
5444	349	-138	781
5252	229	252	945
5588	-172	204	919
5600	227	380	287
5412	-96	-234	1281
5272	-173	-6	400
5496	-57	-988	886
5212	-385	-271	1039
5328	477	320	629
