delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5540	-42	33	798
5600	-30	60	778
5596	-50	52	791
5596	-17	48	784
5600	-14	10	794
5420	16	12	799
5412	17	41	775
5576	45	67	788
5576	46	56	804
5580	53	31	807
5576	43	3	813
5528	54	16	790
5576	40	31	797
5584	34	39	801
5576	19	31	804
5576	-2	35	791
5552	-10	14	781
5592	-3	16	784
5548	-10	24	769
5592	3	53	795
5532	-3	46	804
5536	8	25	790
5528	8	24	795
5356	21	22	789
5576	19	31	787
5580	32	37	798
5580	40	29	790
5576	30	19	796
5584	24	20	805
5576	25	19	789
5580	26	33	792
5576	12	32	808
5408	9	35	808
5352	4	27	781
5524	0	32	800
5532	-1	28	787
5364	2	39	806
5524	1	39	809
5532	4	32	799
5348	6	25	805
5528	14	32	786
5580	15	22	793
5576	20	25	805
5584	18	41	796
5576	27	39	792
5576	21	23	811
5584	18	22	785
5576	11	26	790
5580	11	20	802
5576	12	32	807
5584	8	41	789
5524	3	34	785
5524	7	31	805
5704	2	25	803
5524	13	32	790
5584	15	36	798
5576	15	36	790
5584	12	36	801
5576	17	23	803
5584	18	34	792
5576	21	31	803
5404	15	34	812
5408	21	21	810
5572	26	25	795
5584	15	23	781
5576	9	28	809
5524	16	36	792
5584	5	23	796
5524	6	23	810
5532	7	25	785
5696	13	26	797
5412	12	37	794
5400	71	-17	-883
5432	1319	-125	130
5412	40	-315	-1568
5548	-373	239	2175
5592	-59	97	692
5600	-169	338	465
5532	-136	246	687
5540	123	-38	872
5644	81	-111	875
5472	-9	14	731
5548	5	133	775
5584	33	59	746
5584	52	9	825
5520	60	-1	856
5360	71	13	733
5584	57	12	810
5576	42	39	864
5584	59	55	758
5572	26	30	811
5584	10	36	805
5576	-3	15	759
5540	-10	37	833
5600	-15	44	795
5420	-22	57	766
5428	-24	46	805
5420	-14	36	782
5248	0	13	774
5352	9	18	807
5528	7	47	780
5700	30	39	804
5404	41	29	809
5408	45	28	788
5576	38	25	803
5580	30	30	796
5576	28	35	787
5404	13	35	804
5408	7	31	776
5528	14	29	804
5572	1	29	784
5532	3	29	792
5528	5	35	799
5348	5	37	794
5532	-4	47	785
5540	8	29	785
5704	6	23	801
5524	22	29	797
5584	15	26	798
5576	26	34	804
5584	28	27	795
5576	28	26	781
5576	26	29	793
5584	19	21	793
5576	22	24	803
5408	9	30	803
5348	8	31	806
5524	6	35	800
5704	6	26	784
5524	-1	30	788
5548	3	42	800
5524	5	34	783
5524	11	34	782
5408	8	32	788
5524	25	28	797
5584	11	35	790
5576	25	35	786
5576	20	28	801
5580	30	29	813
5580	11	36	792
5580	18	39	800
5576	18	25	794
5584	9	23	793
5524	8	32	787
5532	8	23	800
5524	9	34	797
5352	1	36	789
5532	0	26	799
5524	8	34	791
5352	13	26	802
5580	2	19	801
5524	1952	138	1304
5632	287	1255	-442
5588	-441	539	-1065
5428	291	-296	1617
5416	220	-160	90
5472	-88	429	819
5652	-134	202	687
5540	113	-223	915
5528	-1	-22	805
5556	5	102	646
5584	6	87	821
5532	79	38	711
5404	70	12	826
5576	76	18	883
5408	95	-9	720
5360	53	22	819
5576	65	47	852
5584	65	41	762
5572	13	38	816
5584	-8	42	802
5540	-9	24	773
5540	-23	32	830
5600	-30	38	777
5592	-37	49	746
5604	-26	46	778
5592	-9	30	774
5548	8	22	797
5524	12	21	800
5576	36	34	781
5580	42	38	810
5576	48	35	804
5584	48	21	817
5576	45	16	806
5580	31	24	815
5576	24	29	800
5584	17	32	802
5576	7	43	776
5524	-3	36	795
5552	-14	20	784
5592	1	26	779
5532	2	36	797
5528	-4	42	784
5364	6	36	791
5532	6	29	805
5524	11	22	802
5228	24	25	812
5408	29	27	804
5572	30	34	806
5576	30	31	791
5584	22	29	805
5576	25	18	794
5584	18	26	801
5572	21	30	805
5412	6	35	780
5352	16	37	792
5576	11	27	787
5580	12	31	791
5576	7	28	783
5528	12	32	806
5580	11	37	801
5576	5	34	787
5532	14	32	797
5576	17	28	796
5580	16	25	809
5576	21	21	787
5584	23	38	788
5576	21	30	791
5576	19	22	796
5580	16	31	815
5580	18	29	800
5580	9	32	781
5524	4	39	789
5532	2	28	793
5352	5	31	807
5524	10	26	803
5580	9	25	808
5524	8	30	797
5352	10	31	793
5584	14	33	811
5572	10	29	796
5584	19	29	807
5576	14	25	805
5580	8	33	788
5528	25	29	788
5576	9	36	805
5528	15	31	792
5580	12	26	795
5580	10	34	797
5576	14	26	789
5584	3	33	789
5524	5	32	812
5704	12	26	790
5404	10	37	798
5404	12	33	811
5580	8	24	803
5524	13	22	793
5576	7	26	800
5532	18	36	800
5572	21	22	802
5584	25	26	786
5576	12	29	786
5584	6	29	796
5524	9	34	799
5524	19	40	798
5412	10	32	784
5572	3	37	806
5532	8	26	787
5524	12	30	803
5576	4	28	797
5532	6	31	783
5352	15	35	794
5576	14	40	784
5584	10	29	804
5576	13	31	795
5584	11	31	795
5576	18	26	784
5584	12	25	808
