delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5516	528	2662	691
5580	365	376	482
5688	-258	-821	1260
5428	-854	-2445	960
5260	51	-1686	853
5356	-711	21	1422
5532	821	-47	-38
5612	468	1938	933
5568	-44	2935	745
5544	184	570	564
5688	140	-449	1277
5592	-95	-2229	840
5548	167	-2266	893
5584	112	-628	1121
5592	1013	-680	211
5584	198	2145	862
5576	-115	3329	809
5416	101	596	390
5340	225	-784	1290
5592	-87	-1958	932
5548	-105	-2040	920
5608	-222	-698	880
5548	540	-302	423
5528	51	1969	737
5352	1	3144	853
5640	-106	806	588
5536	71	-358	975
5472	-460	-1921	782
5256	-14	-2356	933
5376	-598	-683	522
5552	101	185	977
5512	502	1530	155
5580	-169	2536	1170
5644	135	1535	687
5576	263	35	573
5632	-183	-1531	1034
5488	54	-2650	1085
5588	-233	-1146	552
5604	183	-286	1080
5592	-9	1612	141
5480	-70	2213	1157
5600	370	1404	782
5572	-156	83	436
5656	-20	-1256	944
5548	-99	-2504	995
5548	706	-1754	711
5592	-254	201	1301
5588	259	1380	-4
5476	-243	2042	1005
5300	444	1580	774
5568	-79	450	327
5664	-191	-1396	1184
5484	-310	-2766	1051
5664	-6	-1171	706
5492	126	343	1572
5576	586	956	13
5632	48	1308	1076
5576	7	2168	719
5648	-10	103	342
5480	-663	-857	1194
5608	-78	-2698	1056
5604	-14	-1278	699
5552	-726	367	1588
5588	607	899	-40
5480	-370	1983	1052
5296	472	2253	725
5572	-309	611	316
5540	134	-1294	1403
5292	-40	-2442	1046
5604	115	-1827	842
5588	2	103	1610
5640	-19	-12	-307
5452	156	1828	891
5400	156	2902	711
5572	23	330	422
5468	-915	-513	1202
5604	-55	-2255	1082
5604	-112	-1558	845
5608	-188	-325	1279
5600	-128	210	-20
5496	-60	1793	828
5536	288	2858	809
5400	-195	346	585
5536	161	-266	1389
5584	-106	-2114	908
5612	158	-2052	936
5584	79	-385	1021
5536	359	-575	56
5472	114	1666	687
5396	234	2992	805
5576	-158	493	471
5532	319	-421	995
5536	-266	-1761	981
5600	-44	-2175	995
5548	-39	-849	799
5672	338	-114	410
5528	-565	1795	468
5592	396	2959	1057
5628	-7	971	632
5432	73	-127	1078
5356	-321	-1752	946
5600	-217	-2343	992
5436	-87	-736	646
5320	-273	365	682
5532	75	1642	313
5344	206	2417	1130
5632	-682	1574	562
5592	206	55	532
5464	-251	-1617	989
5600	-54	-2633	1124
5612	159	-1186	687
5584	-19	-170	1082
5552	224	1732	20
5516	215	2128	966
5396	120	1931	702
5576	252	-304	320
5528	-330	-1457	1242
5484	-108	-2744	1124
5316	179	-1236	675
5588	144	653	1609
5576	-238	1245	-108
5600	65	1756	1103
5576	-280	2388	512
5596	312	168	587
5516	-304	-1137	1167
5664	-337	-2524	1030
5488	79	-1434	777
5532	277	197	1745
5400	181	1022	-32
5528	188	1564	936
5576	345	2739	683
5568	-5	290	464
5604	-97	-848	1450
5544	-175	-2644	979
5604	427	-1793	827
5588	94	159	1749
5520	-228	575	-271
5556	-37	1739	987
5536	-163	2953	688
5416	-584	625	373
5536	-153	-386	1307
5604	-497	-2456	998
5436	-273	-1430	872
5432	263	-107	1504
5584	102	-202	-12
5492	623	1405	958
5572	-90	2819	712
5544	192	503	544
5684	97	-928	1353
5536	-721	-2274	942
5604	-124	-1999	820
5428	144	-747	1066
5416	173	-277	-3
5432	15	1969	653
5344	572	2903	977
5576	-418	709	413
5532	-231	174	930
5536	-168	-1844	967
5432	-80	-2211	1082
5432	455	-1143	711
5412	-93	-64	532
5440	497	1949	509
5396	101	2404	1055
5452	-63	1784	642
5364	-9	271	548
5608	-145	-1584	965
5428	-33	-2762	1134
