delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5600	-16	46	798
5420	-11	34	796
5424	-2	34	797
5544	2	41	809
5524	30	39	781
5584	28	45	781
5576	42	32	804
5576	60	16	810
5584	49	5	818
5520	53	-3	792
5540	51	5	794
5348	33	-1	818
5536	19	5	805
5700	4	4	790
5468	2	10	786
5532	-8	21	790
5364	17	130	695
5636	208	681	2032
5576	465	11	-984
5472	1842	-167	-1659
5660	373	425	1321
5568	462	112	911
5524	474	-7	280
5588	266	120	1243
5572	220	-62	590
5652	27	-99	995
5416	-288	-39	777
5320	-445	33	368
5656	-445	184	910
5532	-327	263	696
5536	-305	62	607
5652	-282	-83	811
5496	-69	-61	710
5608	71	225	890
5644	169	273	835
5512	273	-117	726
5528	308	-127	983
5708	315	-66	859
5476	252	22	857
5636	145	23	812
5460	56	24	778
5408	-17	13	815
5592	-104	-24	775
5492	-174	-41	740
5496	-177	21	752
5304	-135	151	771
5532	-86	162	764
5308	-63	75	764
5600	-13	-16	815
5608	45	-19	804
5596	83	37	841
5576	110	53	802
5640	110	12	802
5456	116	-27	846
5652	96	-35	822
5588	55	-30	783
5596	25	-1	784
5536	12	23	790
5576	-8	57	794
5548	-14	69	776
5596	-15	44	777
5600	-1	36	806
5540	4	62	791
5532	13	68	805
5576	9	58	794
5524	13	19	789
5408	19	3	796
5520	17	-3	803
5540	7	4	806
5640	10	7	802
5520	3	29	799
5532	16	31	803
5400	11	26	789
5584	19	38	797
5576	38	41	798
5576	32	53	799
5584	42	48	786
5576	32	41	796
5584	40	17	811
5572	22	9	789
5528	19	3	783
5520	2	4	808
5648	5	6	799
5468	6	4	795
5296	-5	8	787
5660	-6	8	805
5476	4	25	788
5704	13	27	794
5576	26	40	796
5576	38	35	808
5584	45	28	807
5576	55	30	786
5408	52	35	784
5404	53	16	791
5576	41	14	810
5584	30	12	815
5576	21	8	800
5524	5	13	795
5528	-1	23	796
5536	-6	22	783
5372	-1	28	794
5540	-4	37	791
5540	1	39	793
5704	3	53	792
5524	4	34	801
5532	6	28	793
5524	23	28	800
5408	28	42	778
5580	666	-855	-1075
5424	443	-115	-1298
5432	3276	472	897
5568	357	-668	-548
5544	667	498	1911
5576	605	103	97
5460	295	-107	1229
5408	152	-130	817
5536	33	110	672
5460	-309	1	967
5428	-433	-36	422
5492	-457	147	720
5532	-339	206	856
5712	-272	43	615
5480	-275	-18	788
5668	-67	-30	713
5436	115	201	819
5340	242	49	944
5636	310	28	761
5460	342	-93	867
5652	346	-45	1002
5528	276	-19	795
5652	154	-5	844
5592	38	-12	813
5416	-45	23	760
5428	-152	21	813
5476	-220	3	740
5596	-234	54	727
5656	-181	131	785
5532	-131	135	713
5540	-102	85	805
5648	-8	31	813
5544	71	25	797
5580	127	46	878
5456	174	26	785
5292	177	-10	852
5300	164	-34	891
5644	146	-39	848
5476	90	-8	821
5364	26	3	781
5520	-7	9	792
5660	-50	38	791
5592	-79	57	765
5428	-92	63	761
5424	-77	67	769
5420	-42	56	784
5248	-8	54	795
5372	17	41	792
5576	48	14	812
5576	86	-4	824
5540	100	-25	812
5648	103	-14	811
5476	108	1	810
5576	69	2	800
5700	38	10	804
5576	25	23	786
5584	-11	42	785
5416	-48	68	777
5424	-40	67	760
5420	-43	63	764
5252	-40	44	782
5424	-21	48	784
5420	-1	25	801
5364	9	29	820
5532	30	8	798
5696	38	3	798
5524	52	8	808
5520	52	11	800
5584	45	14	799
5576	42	19	804
5580	20	27	805
5576	9	33	795
5524	5	45	795
5708	-4	46	795
5536	-7	37	791
5544	-4	31	806
5540	-1	21	784
