delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5532	-1489	-1181	-599
5324	-545	-2481	1787
5488	-485	-942	804
5372	198	-754	612
5536	-84	45	1054
5476	-1180	-272	448
5256	94	-185	733
5304	97	207	970
5636	155	-154	775
5528	92	-97	882
5596	-46	-63	806
5608	-156	168	720
5540	-95	119	735
5480	-73	15	823
5600	-8	7	786
5652	21	41	797
5404	94	0	854
5352	102	-39	808
5644	45	18	855
5404	18	44	814
5408	-13	54	716
5420	-51	25	820
5248	-30	31	760
5420	-15	25	745
5428	3	22	853
5348	38	26	820
5576	41	20	783
5584	31	8	857
5516	26	-7	784
5544	-1	8	762
5652	-6	38	818
5544	2	39	775
5524	-2	31	786
5540	14	15	826
5580	30	4	810
5520	26	21	815
5580	8	35	822
5528	14	31	778
5400	4	16	798
5532	-4	20	808
5536	10	24	778
5584	4	27	810
5524	4	16	815
5524	9	12	783
5356	13	8	829
5520	32	21	790
5580	23	33	788
5580	23	23	825
5576	6	14	780
5532	11	14	814
5576	-5	13	805
5544	8	8	795
5644	-10	29	792
5600	12	18	802
5400	24	21	788
5404	27	17	813
5580	11	24	787
5400	25	16	796
5400	4	8	795
5472	-8	10	791
5548	-4	10	802
5540	0	26	785
5356	2	35	793
5528	9	23	806
5524	21	36	793
5580	35	24	798
5580	28	6	812
5524	16	3	800
5348	0	5	797
5468	6	18	791
5352	-5	17	783
5548	5	29	790
5528	4	32	801
5528	31	39	789
5404	24	17	817
5576	11	20	795
5408	22	15	796
5404	11	5	801
5520	6	17	774
5528	8	19	798
5528	8	25	797
5704	1	19	786
5524	9	25	825
5524	15	28	807
5580	15	20	791
5576	14	15	784
5584	4	0	791
5468	6	11	795
5704	2	29	782
5524	10	23	801
5584	12	14	791
5576	6	33	790
5524	16	15	804
5584	10	21	806
5576	4	15	797
5528	5	18	801
5524	4	17	798
5528	4	28	787
5356	2	16	791
5524	9	18	789
5532	7	17	806
5524	5	25	783
5352	8	20	791
5528	2	23	809
5524	9	19	809
5348	6	23	812
5532	14	21	795
5576	11	26	774
5576	8	21	793
5532	7	8	799
5644	12	8	781
5524	5	23	789
5528	12	31	791
5580	6	23	807
5524	13	20	804
5576	7	21	790
5532	5	28	799
5352	-1	21	780
5540	10	21	794
5584	24	7	785
5520	23	11	794
5580	14	25	807
5576	15	18	797
5584	5	24	789
5524	2	15	786
5524	11	11	793
5408	3	11	794
5524	0	18	802
5532	14	16	796
5576	12	16	807
5576	17	12	796
5584	6	31	811
5524	11	18	793
5584	4	14	788
5524	8	17	778
5532	1	19	788
5348	6	22	799
5528	6	26	798
5528	6	17	795
5528	9	22	798
5352	5	24	794
5528	3	32	783
5528	10	14	797
5228	9	21	797
5352	15	17	781
5580	15	28	798
5580	7	20	805
5528	2	21	804
5524	3	23	799
5528	1	19	778
5356	-1	19	808
5536	11	12	791
5580	11	19	800
5580	12	23	806
5576	5	13	794
5532	-2	17	804
5536	11	15	793
5584	10	22	797
5576	5	16	799
5524	2	17	795
5704	9	16	793
5524	6	16	816
5532	19	17	805
5576	11	16	795
5580	5	24	812
5528	5	18	792
5528	5	14	793
5696	5	17	796
5528	1	20	815
5528	11	27	815
5576	7	26	790
5528	10	26	816
5576	13	21	792
5584	7	23	779
5524	4	32	801
5524	5	25	792
5360	12	24	782
5572	10	18	791
5584	21	17	803
5576	9	18	806
5524	2	18	793
5532	0	16	803
5524	10	21	788
5228	1	21	804
5356	9	18	802
5524	7	14	803
5524	17	16	791
5412	8	19	797
5524	7	28	794
5524	0	18	802
5532	1	23	797
5524	11	22	789
5404	7	12	803
5528	6	23	793
5524	7	13	806
5532	9	23	791
5696	150	-2459	1047
5472	36	-261	727
5648	19	4308	961
5520	-212	1857	336
5592	-138	863	755
5536	-106	-392	1027
5608	-135	-2379	655
5428	-43	-1464	1153
5428	113	-322	333
5536	256	158	1160
5568	269	906	768
5524	157	1195	836
5568	57	112	850
5464	-98	-420	732
5320	-169	-569	761
5548	-155	-285	776
5548	-121	261	769
5364	-20	478	780
5484	92	253	818
5640	130	-160	826
5528	116	-346	846
5528	87	-124	813
5652	22	161	848
5464	-27	284	775
5304	-71	130	763
5664	-93	-107	813
5488	-59	-183	772
5500	-4	-3	784
5320	37	173	801
5636	79	154	795
5468	75	-25	819
5588	57	-136	833
5652	15	-61	828
5420	-16	113	784
5304	-43	168	772
5660	-42	66	788
5420	-19	-80	777
5260	-1	-74	796
5376	30	36	810
5584	58	119	801
5460	51	73	818
5584	30	-35	817
5588	15	-69	799
5592	1	0	789
5476	-17	103	766
5308	-10	101	790
5660	1	21	807
5524	12	-17	799
5588	25	1	795
5528	28	40	803
5576	31	55	792
5584	17	19	787
5576	10	-26	794
5416	-2	-5	774
5332	-5	38	799
5536	10	64	800
5576	0	49	793
5532	6	12	803
5348	15	6	814
5528	20	7	795
5520	10	31	796
5232	12	17	811
5400	9	9	791
5476	1	8	794
5644	0	8	796
5468	12	39	804
5584	13	60	790
5576	19	31	809
5580	31	-4	791
5536	16	-5	789
5540	8	10	799
5352	0	28	810
5524	-2	32	801
5544	-2	24	808
5540	-2	18	819
5364	7	24	797
5532	13	39	804
5576	25	35	798
5580	29	12	796
5580	11	0	797
5520	5	4	802
5472	3	26	799
5352	2	42	781
5528	-7	44	780
5548	5	34	798
5700	9	34	809
5528	18	38	807
5576	27	23	799
5584	13	4	818
5516	11	-2	796
5544	4	6	802
5636	0	31	776
5524	-3	36	784
5552	8	34	795
5524	9	26	803
5528	4	22	800
5352	6	20	800
5524	12	4	798
5528	11	12	792
5576	5	15	804
5532	578	1093	2626
5276	1215	-672	-1105
5656	37	4249	2471
5584	-101	1213	-824
5428	-386	1612	1044
5296	-267	47	959
5656	-155	-1806	153
5604	-92	-2868	1489
5428	256	-835	303
5712	350	-231	1090
5408	464	266	1045
5404	308	1439	677
5572	57	1337	967
5520	-73	36	693
5600	-254	-589	694
5544	-326	-620	874
5556	-177	-310	592
5548	-49	299	895
5480	99	439	759
5296	174	334	811
5512	200	-91	968
5300	134	-388	744
5536	40	-206	886
5296	-35	91	820
5596	-77	328	718
5488	-109	216	796
5360	-82	-87	755
5608	-33	-168	757
5496	15	-51	820
5588	76	109	795
5464	94	163	814
5292	75	25	850
5576	46	-117	818
5652	-5	-96	808
5548	-34	55	780
5596	-46	153	766
5488	-44	108	776
5656	-13	-24	794
5440	15	-60	787
5244	51	-6	821
5360	61	51	817
5576	59	67	818
5584	33	6	816
5520	2	-49	802
5540	-16	-15	778
5608	-25	65	797
5600	-9	104	776
5592	6	70	779
5532	19	0	813
5520	31	-16	791
5592	28	15	800
5580	27	40	780
5576	12	48	783
5584	-1	0	787
5480	-2	-15	810
5552	-3	21	799
5540	7	64	816
5352	9	69	782
5532	7	28	784
5524	20	-11	801
5588	4	-6	802
5660	-5	22	796
5540	-6	34	785
5544	-5	11	794
5536	4	2	801
5644	8	19	806
5524	17	52	798
5584	17	51	800
5576	25	20	800
5576	13	-13	797
5424	2	1	790
5296	1	21	792
5524	1	29	774
5352	6	29	779
5528	5	26	794
5528	14	21	815
5408	29	29	817
5400	35	28	803
5400	27	22	798
5584	30	0	793
5520	14	-3	793
5536	1	7	795
5480	-3	21	794
5364	4	36	788
