delta-t in [microseconds]	g_x in [mg]	g_y in [mg]	g_z in [mg]
5468	-1157	-2330	2223
5544	-1075	1293	-461
5312	-858	3279	-2637
5660	487	719	296
5520	-412	-510	-537
5564	-272	-3739	4268
5492	-529	306	1417
5416	267	1472	-510
5412	330	2512	-1992
5292	-652	439	1059
5596	847	-2928	2372
5640	-519	-1752	2119
5492	1650	1365	-893
5640	848	2936	-1552
5476	-37	-968	1001
5544	-1870	-936	-392
5272	-1017	-3348	3603
5368	-593	-768	1238
5608	1192	2445	-1356
5520	86	2228	-1698
5596	-398	438	788
5532	-51	-2713	3824
5612	-294	-1580	2027
5484	-933	1197	-789
5604	514	2989	-1571
5648	-240	-362	1632
5428	50	-2360	310
5356	-402	-2636	2900
5492	1162	-354	-433
5600	17	2765	-1865
5596	684	1428	-960
5584	-87	-67	-131
5628	-295	-4048	4450
5484	193	-1123	1224
5648	-555	2035	-2286
5484	-269	2862	-2320
5660	-128	673	1555
5420	-221	-3373	1865
5312	-310	-1995	2209
5660	803	1838	66
5520	297	2523	-2563
5640	693	647	213
5520	-164	32	-634
5492	-1478	-3778	4123
5540	-1103	1343	1253
5364	405	2190	-1524
5464	1347	2038	-1876
5352	-54	334	1103
5544	309	-3778	2624
5640	-980	-1681	2034
5492	-423	1717	-968
5600	697	3017	-2606
5468	2015	125	998
5404	228	271	-487
5528	208	-2388	3948
5648	500	793	1039
5568	296	2289	-1860
5468	486	1882	-1587
5648	-695	1017	707
5588	251	-3685	3955
5472	-138	-95	1633
5548	-256	1751	-1852
5664	352	2961	-2522
5468	117	538	1449
5396	442	-2308	450
5420	-1345	-3200	3073
5368	-89	1650	216
5536	236	2614	-1821
5644	-1004	1501	-1106
5540	1648	-85	247
5528	-1123	-3612	4280
5548	-393	667	1146
5592	411	1342	-2190
5644	591	3401	-2440
5468	362	954	1611
5576	-267	-2199	1494
5660	-1034	-2567	2295
5544	705	926	-993
5532	1333	3217	-2346
5520	-471	103	250
5540	70	-357	-615
5312	-953	-4061	4067
5668	-287	383	1024
5412	-443	1995	-1104
5312	487	2397	-813
5584	974	717	1423
5576	883	-3591	2555
5644	-94	-1389	2151
5436	-717	2096	-887
5256	858	3247	-2640
5292	-387	275	831
5532	1201	369	-538
5420	-642	-3725	4142
5484	-782	558	878
5536	-630	1922	-825
5608	658	2500	-1924
5640	267	249	1446
5576	414	-3233	2772
5464	-168	-1991	2122
5668	710	1270	-1186
5468	471	2938	-2685
5644	82	365	1220
5520	328	-403	-254
5544	-584	-3394	3377
5664	50	1369	723
5516	-452	2783	-1459
5492	424	1588	-1069
5292	689	1314	17
5688	-607	-3778	4137
5492	-611	-726	1710
5604	-704	1372	-1930
5492	429	2430	-2343
5640	119	-327	1675
5592	1166	-2411	682
5468	-877	-2892	2624
5312	-1783	231	487
5592	1390	2417	-1047
5524	52	1185	-645
5532	1681	-322	-185
5260	-1097	-2358	4374
5364	369	-665	1275
5584	-752	1549	-1944
5496	975	3162	-2379
5640	994	576	1827
5576	556	-2246	802
5584	-885	-2408	2434
5488	-633	567	308
5536	234	2953	-2304
5296	56	1266	-187
5532	-541	256	-300
5380	-765	-4080	4336
5488	-213	270	1071
5588	613	2147	-2490
5648	94	2270	-2143
5412	423	458	1668
5400	-1109	-3253	1834
5544	-704	-2457	2321
5484	-528	1702	32
5712	165	1731	-2443
5468	-1268	940	-124
5608	104	-99	-725
5488	-1216	-4011	4078
5368	-469	232	1175
5592	-1058	2025	-1659
5544	1701	2441	-1900
5528	839	753	1674
5572	1089	-3911	2614
5524	-643	-2122	2173
5664	-1369	735	-971
5600	464	2225	-2709
5476	37	80	1124
5632	1728	-716	-219
5604	455	-3489	3697
5464	-516	473	1162
5588	858	2546	-1766
5648	-395	1474	-1310
5488	-1961	133	598
5592	-1013	-3644	3949
5544	-1031	-910	1621
5664	-432	1977	-2052
5488	22	3209	-2495
5592	482	826	1732
5572	-538	-2760	628
5604	-283	-2675	2552
5492	-626	507	540
5528	-465	2465	-2115
5316	-679	876	-256
5552	433	13	-162
5644	-379	-3676	4305
5492	-814	851	994
5708	1149	1658	-1366
5528	958	3005	-2176
5468	-462	509	1725
5240	82	-2882	1783
5408	-1052	-2706	2340
5548	-892	838	489
5536	468	2452	-2104
5644	11	1184	735
5520	167	-285	-383
5548	-44	-2715	4271
5604	271	52	1049
5516	12	1641	-1768
5592	1394	2050	-1906
5524	-402	44	1567
5540	-93	-3286	2186
5256	-353	-2734	2194
5312	-1751	945	-1246
5664	1382	2482	-2372
5524	-161	685	128
5532	685	-87	-543
5664	-564	-2981	4318
5484	-160	1141	976
5596	855	2025	-1183
5468	382	2416	-1794
5292	651	840	1485
5576	1221	-3309	2243
5696	-114	-1491	2059
5492	-629	1324	-1764
5488	50	2499	-2549
5416	173	153	1072
5576	-127	-487	-578
5560	-1050	-3656	3778
5548	-455	-911	1500
5604	1001	2434	-444
5464	473	1979	-1533
5648	-1177	339	1093
5472	150	-3179	3233
5648	1138	-2227	2211
5520	56	840	-2575
5540	1035	1840	-2390
5700	-73	333	1377
5536	405	-1287	-85
5548	-162	-3425	3331
5484	893	1547	-192
5240	159	2321	-2361
5300	364	1756	-1284
5640	-516	1136	860
5592	285	-3580	3631
5468	260	-2042	2083
5292	-1929	699	-1796
5664	1067	3016	-2296
5524	-315	198	1407
5588	-426	-1443	-344
5452	-291	-3047	3285
5308	501	689	-323
5528	467	2144	-1922
5296	-110	1384	-1132
5664	-86	292	742
5480	-662	-3591	3440
5668	414	-1364	2023
5464	194	1003	-1865
5648	1173	3206	-2308
5520	-110	-25	1480
5552	373	-1692	-149
5600	-726	-3286	2955
5664	-40	-239	206
5492	833	2749	-1495
5640	301	1536	192
5576	650	1212	134
5572	-57	-3686	4105
5436	-577	-1276	1462
5656	322	1534	-2059
5476	1427	3433	-2299
5348	-875	-358	1722
5600	-53	-1556	227
5556	-525	-2661	2772
5484	181	946	359
5696	1235	1711	-1774
5524	572	1438	-372
5584	-448	806	-297
5552	-418	-4174	4256
5484	-743	190	963
5360	-1193	1685	-1475
5548	798	3458	-2022
5640	-373	538	1875
5424	318	-3248	995
5412	-1252	-2627	2195
5540	-115	-202	502
5552	318	2235	-2058
5468	-25	1193	-196
5380	-607	221	-531
5552	-400	-3458	4245
5484	-121	-266	1372
5608	-609	1835	-2374
5660	544	3215	-1099
5464	727	411	1961
5580	-246	-2559	1159
5660	-358	-2767	2320
5492	-685	1105	180
5588	1518	2288	-2217
5528	417	1295	112
5568	-129	-62	-656
5684	-1451	-3939	4042
5540	-259	-758	1049
5428	-108	2020	-703
5436	506	2589	-1846
5468	85	351	1588
5516	972	-2635	1719
5300	-609	-2454	2001
5660	-639	1140	1140
5472	265	3112	-2193
5648	459	1224	127
5572	703	-330	-555
5548	-1457	-4171	3994
5544	663	460	1175
5576	760	1742	-1978
5640	802	2529	-1781
5472	-558	540	1477
5592	-185	-3151	2504
5668	-805	-1903	2036
5484	-773	1361	-882
5604	872	3087	-1393
5472	-115	17	995
5304	130	-367	-647
5540	-168	-3556	3973
5668	60	899	1228
5520	1442	1480	-2389
5528	-59	2318	-1469
5608	-134	1313	1353
5652	-173	-2808	2785
5484	-406	-1458	1956
5656	-597	1158	-1473
5496	1073	3049	-2276
5520	-1086	537	1228
5652	718	-453	-499
5540	-507	-2979	3495
5496	-790	983	287
5356	2203	1505	-1911
5528	-29	1963	-1533
5612	24	1268	966
5516	525	-3091	3380
5648	-59	-1918	1971
5604	-290	1095	-2750
5488	-518	3244	-2404
5664	858	247	1537
5568	-107	-1499	-242
5452	-247	-3348	2983
5656	1024	1106	854
5460	-1129	2380	-2329
5368	609	1820	-804
5584	47	1491	600
5524	222	-3539	3544
5468	-1094	-1547	1791
5368	414	1105	-2970
5472	745	2841	-2297
5296	822	673	1640
5568	177	-521	-504
5548	-321	-3348	3489
5312	-190	22	1026
5536	1204	2465	-377
5644	124	2310	-1404
5468	-287	947	1190
5416	-458	-3283	3086
5492	121	-2669	2028
5640	-1353	993	-2071
5492	1876	2894	-2413
5520	-94	549	1304
5364	-831	-700	-582
5568	-1080	-3926	3629
5540	-444	-326	1521
5604	-365	2464	-1627
5488	545	2473	-1200
5644	549	1177	990
5576	-241	-3315	3026
5484	361	-2197	2089
5648	1615	937	-559
5584	1078	3340	-2250
5528	-339	380	1270
5588	630	-1970	-508
5600	-366	-3043	3172
5492	-1028	1131	224
5644	542	2673	-1982
5472	606	1695	-1085
5644	915	864	791
5520	-334	-3518	3538
5660	-595	-686	1603
5428	-1242	976	-1893
5320	1391	2931	-2056
5524	-104	417	1511
5412	-363	-1145	-383
5452	-788	-3598	3464
5660	-1407	-1191	930
5484	-189	2635	-1866
5664	307	951	-1226
5584	525	771	1191
5580	-233	-2239	3193
5488	-225	-1998	1928
5492	-1311	602	-1777
5308	905	2968	-2244
5644	-222	431	1440
5592	-52	-1903	-281
5564	-57	-3286	3239
5436	541	284	352
5340	584	2331	-1935
5640	537	1342	-1440
